"","x_bar","y_bar","gamma","true_n","true_K","KLD","BC","Fc","derrorAB_dn","derrorBC_dn","derrorAB_dK","derrorBC_dK","emp_x_bar"
"46",10,50,0.1,4,110,0.605254421745498,0.913537127177515,0.721915369671396,0.0567875305867588,0.0166444333506075,0.000424828484848185,0.000153561202249658,10.0189593908152
"47",100,50,0.1,4,110,Inf,0.608326205807845,0.96293539790906,0.0609167812268626,0.015574263584657,0.000455226884302818,0.000148886385769379,99.9749923902075
"48",50,50,0.1,4,110,4.78788006798404,0.708240570894399,0.928376683489773,0.0604858267217362,0.0158090454044421,0.000452976982574982,0.000150847312729095,49.9005322538702
"49",10,50,1,4,110,0.251222015575985,0.956973306899357,0.584926793601573,0.0330739959360442,0.00681748600538902,0.000243850127570702,5.96525714336432e-05,10.0178871357411
"50",100,50,1,4,110,5.37879007051501,0.697109201455644,0.933383457899549,0.0354026477628738,0.00560708895494906,0.000259938684963421,5.13516312021982e-05,100.056044450615
"51",50,50,1,4,110,2.35314663236125,0.795246679913796,0.875591992195845,0.0353523571298061,0.00588016342390279,0.000260498805758186,5.37485526526724e-05,49.9866610561453
"52",10,50,10,4,110,0.0136165128226052,0.996882697982424,0.202327642709551,0.00648609426023915,0.000611223163857299,4.7375385183618e-05,4.80749640010021e-06,10.0058464109942
"53",100,50,10,4,110,0.628330074421239,0.912183208831491,0.717561464858796,0.00705694884749776,0.000291645291407172,5.15410425640973e-05,2.53146598568242e-06,100.133445246193
"54",50,50,10,4,110,0.222746377463033,0.960767490485636,0.559916419294177,0.00700132695160062,0.000333164008459929,5.11195002005846e-05,2.82323085326696e-06,50.0303041669455
"55",10,10,0.1,4,30,NA,0.72020807592558,0.930526708679752,0.177756478933985,0.147738630412577,0.00445840457600328,0.00483598297246214,9.99577343259831
"56",100,10,0.1,4,30,NA,0.409215420467393,0.992656115327939,0.184188221583195,0.150700639372798,0.00462436723689485,0.00498530790780636,100.32344080659
"57",50,10,0.1,4,30,NA,0.486733214173833,0.985333392000315,0.183123347540612,0.149932852101013,0.00458797326708636,0.00495794801307515,49.9845363058253
"58",10,10,1,4,30,1.94952546931373,0.815567295395409,0.874111678251507,0.11661099253042,0.07235964874412,0.00283964933622097,0.00221535642468467,10.0169371676305
"59",100,10,1,4,30,Inf,0.48754702865521,0.985857111563717,0.123390549748563,0.0738887000931776,0.00299521385030321,0.00228326550677517,99.9173101415416
"60",50,10,1,4,30,Inf,0.577455953389959,0.971976974512447,0.122668716803413,0.074150670133084,0.00298985257995267,0.00230049645803656,49.906396458168
"61",10,10,10,4,30,0.200417923760208,0.965409298071213,0.548894977974869,0.0287883505973259,0.00615768186094265,0.000684573883177038,0.000170639351257053,10.0056357819977
"62",100,10,10,4,30,4.51840871619777,0.723266645244193,0.923999419181608,0.0309746875854423,0.00523522840193054,0.00073600783963933,0.000150961860415804,100.295595495159
"63",50,10,10,4,30,1.94315682021748,0.820217748995321,0.858535644839266,0.0307196820167865,0.00534295513971842,0.000729977574724824,0.00015366660714948,50.0236874944355
"64",10,100,0.1,4,30,4.04509043191817e-07,0.999999897166594,0.000134457067747348,-1.04753896130223e-05,-6.80910457544275e-07,1.60553495157868e-06,1.03765683115412e-07,10.0057006049892
"65",100,100,0.1,4,30,5.95323545803384e-07,0.999999851472683,0.0013992671748042,-1.19419105259715e-05,-6.10685961084134e-08,1.82306412063908e-06,8.98144608337115e-09,100.012346156053
"66",50,100,0.1,4,30,7.41778871860919e-07,0.999999807778258,0.000699753121969084,-1.17807289569398e-05,-1.37572174908743e-07,1.80352917493792e-06,2.06351904261847e-08,50.014931333597
"67",10,100,1,4,30,5.09557521052024e-07,0.999999873884715,6.98305012783909e-05,-5.48212026946331e-06,-3.18604859134236e-07,8.34980040706592e-07,4.87061039454817e-08,9.99634123898976
"68",100,100,1,4,30,5.90825665381163e-06,0.999998437301754,0.000736736102170036,-6.35213957038783e-06,-1.26546739280463e-08,9.59733058237687e-07,2.03423092557886e-09,100.065173830409
"69",50,100,1,4,30,4.13053102015614e-06,0.999998960672456,0.000328138493405459,-5.57552590257093e-06,-2.62782209340658e-08,8.45738330149687e-07,3.73188569129996e-09,50.0236862065332
"70",10,100,10,4,30,6.38123315890385e-07,0.999999838148399,1.07315431617428e-05,-8.66055101532063e-07,-4.35423402522688e-08,1.28510319430203e-07,6.4233287512102e-09,10.0016673142963
"71",100,100,10,4,30,4.0228350420631e-06,0.999998960060597,0.000102102577427949,-8.92655053523266e-07,-2.35524959668595e-08,1.33091348260654e-07,3.38219475226559e-09,100.048469503734
"72",50,100,10,4,30,3.16175658012963e-06,0.999999206405821,5.75496120139038e-05,-9.67270029668108e-07,-1.08682687617659e-08,1.48208117804549e-07,1.79470894046227e-09,50.0240245704769
"73",10,50,0.1,4,30,0.000779811925129487,0.999808693720374,0.0538895779428407,-0.000426754597502137,-3.29814324975019e-05,0.000519545445906313,1.77632113544935e-05,10.0020916302023
"74",100,50,0.1,4,30,NA,0.986966814437492,0.366176448305485,-0.000463498115116828,-1.08550953778044e-05,0.000572531651881286,-1.35268077341323e-05,99.9963358233952
"75",50,50,0.1,4,30,0.0212142946049144,0.995618792435427,0.224140603432664,-0.000458930829662383,-1.37859404104425e-05,0.000567033891720408,-9.61770315174598e-06,49.9885504071954
"76",10,50,1,4,30,0.000228546671469027,0.999943413428383,0.0294843735247402,-0.000253679898344075,-1.67589755392085e-05,0.00028156227156716,1.29678159951249e-05,10.0013666505984
"77",100,50,1,4,30,0.0213680903527837,0.995403188471424,0.232654496726495,-0.000276993889643607,-2.80220907149473e-06,0.000306306819803122,-3.21538524310415e-06,99.9836040711803
"78",50,50,1,4,30,0.00575712936842024,0.998650044480322,0.132505288514717,-0.000275226311470574,-4.30820682628351e-06,0.000305267890438463,-1.33652986432605e-06,50.0381485689381
"79",10,50,10,4,30,5.02624208297599e-06,0.999998742311765,0.00535505047050345,-4.77420415041881e-05,-2.92535457210566e-06,5.04061789659059e-05,2.94817857297823e-06,10.0004459904007
"80",100,50,10,4,30,0.000704237372932964,0.999827340119847,0.0517418602582859,-5.2805013626668e-05,-3.30514157491805e-07,5.56680549077568e-05,1.6206406670621e-07,99.9760053581568
"81",50,50,10,4,30,0.000176337803195474,0.999956318516917,0.0262844932923692,-5.16004967410702e-05,-7.37773225857965e-07,5.44954026342835e-05,5.60143702818763e-07,50.0186466638895
"82",10,10,0.1,4,50,NA,0.714768045614461,0.937797935501061,0.184033846367221,0.176494823565647,0.000486062160296932,0.00065527393188691,9.96905555615668
"83",100,10,0.1,4,50,NA,0.404109037047414,0.993498716271502,0.189849912547991,0.179336605065125,0.000500481849658065,0.00066897765256652,100.759947470131
"84",50,10,0.1,4,50,NA,0.481299890629608,0.986988531092587,0.189373484625594,0.179735020531325,0.000499871440286407,0.000676497993203282,49.9502302225839
"85",10,10,1,4,50,2.12014491229164,0.810008097735879,0.885010593452027,0.121197691382849,0.0863371791223344,0.000304670448243964,0.000287036678106445,9.96619725268986
"86",100,10,1,4,50,NA,0.480574972360334,0.987299223360381,0.127780304887373,0.0889033533499502,0.000320662744805524,0.000300772702152367,100.203336961899
"87",50,10,1,4,50,NA,0.57004739980556,0.974839454950504,0.127439990286182,0.0896130425445652,0.000322237701082838,0.000306133661824295,49.9969989043778
"88",10,10,10,4,50,0.232142579681423,0.961684650905518,0.57367950094546,0.0305841454968437,0.00747771766133187,7.4902204999853e-05,2.24019355193813e-05,10.0090120739063
"89",100,10,10,4,50,5.01702467581378,0.712362340497606,0.930849402875735,0.0329236319886825,0.00661331901791708,8.0330276592289e-05,2.05200115194436e-05,100.147527316121
"90",50,10,10,4,50,2.17438455237749,0.810760822534432,0.870365622989311,0.0326300652692814,0.00675191054447647,7.98240528079623e-05,2.09355919473553e-05,50.0521526014113
"91",10,100,0.1,4,50,1.1720905427496e-05,0.999997085549917,0.0066257795748228,-0.000194499752006016,-1.08836320576045e-05,4.36460156293626e-05,2.30583151023353e-06,10.0074459444911
"92",100,100,0.1,4,50,0.00113549970743251,0.999723817534023,0.0637625938724528,-0.000215887943810475,1.1534225400444e-07,4.85291976298392e-05,-1.93211402285647e-07,99.9985544812894
"93",50,100,0.1,4,50,0.000277739858484216,0.999931362084298,0.0326061639354573,-0.000211780750434096,-1.28962472125281e-06,4.75635851604344e-05,1.28606899853183e-07,50.0155645184
"94",10,100,1,4,50,4.22762736228285e-06,0.999998946009491,0.00357669002164502,-0.000106889661012671,-6.25434510603797e-06,2.3590343165121e-05,1.34775878125363e-06,10.0018197762998
"95",100,100,1,4,50,0.000319647314901118,0.999921126441425,0.0348480500620913,-0.000117823403965505,-2.38123125160763e-07,2.5861309859748e-05,1.55729903345956e-08,100.075272721842
"96",50,100,1,4,50,0.000105136412728001,0.999973860828064,0.0175398823208148,-0.00011483717081307,-9.81199470622634e-07,2.52981193823896e-05,1.72820178171456e-07,50.0256541434538
"97",10,100,10,4,50,5.77647580809025e-07,0.9999998518055,0.000641405977500521,-1.95178872936522e-05,-1.22000888841409e-06,4.23370962215903e-06,2.61286820142847e-07,10.0031882387032
"98",100,100,10,4,50,1.53097552099874e-05,0.999996186564802,0.00625249481904155,-2.07557733758106e-05,-1.73572889569082e-07,4.51736101823473e-06,3.53200301577841e-08,100.039181878149
"99",50,100,10,4,50,5.45402346805421e-06,0.999998609874195,0.00314666974848871,-2.03676596868113e-05,-2.18439888514071e-07,4.4767190228806e-06,4.81941876932338e-08,50.0316196367482
"100",10,50,0.1,4,50,0.0808645801232845,0.983102429393099,0.398568605138708,0.0124646498294795,0.000647717287978519,0.00197005172964014,0.000164745096042767,10.0080088615032
"101",100,50,0.1,4,50,2.46616800877613,0.788119767857687,0.869608071082285,0.0136077317799805,-3.23013490107986e-05,0.00214664624173629,6.68833317884247e-05,99.9372849631683
"102",50,50,0.1,4,50,0.992216702611342,0.876707586626992,0.768484607487414,0.0134387172645201,5.50386500614126e-05,0.00212249525729079,7.94606619169697e-05,49.9185632983163
"103",10,50,1,4,50,0.0274353618655124,0.993820547330123,0.267233198286284,0.00702969715078336,0.000400337625297339,0.00111969698049603,8.38545428415272e-05,10.0098577150803
"104",100,50,1,4,50,1.09357611950554,0.86848550893809,0.784825466450165,0.00765511265341344,1.55428107104715e-05,0.00121898923606054,2.54805796072472e-05,99.8495872961541
"105",50,50,1,4,50,0.409627792110203,0.934484543415278,0.646515825214695,0.00758614177237096,6.10004369371627e-05,0.00120755409896796,3.23750561574622e-05,50.0250762163178
"106",10,50,10,4,50,0.00106266815584438,0.999740152127776,0.0622194167470508,0.00131393748430811,8.07740996166128e-05,0.000210162606548173,1.36477523305468e-05,9.99890372630077
"107",100,50,10,4,50,0.077127815238804,0.984110431084059,0.398951040256087,0.00143093984002011,8.25610849561988e-06,0.00022886911857649,2.14132754025623e-06,100.004534121177
"108",50,50,10,4,50,0.0225641141253692,0.994907395141658,0.249269889676431,0.00141752322002761,1.7577152867277e-05,0.000226550974515689,3.63409549062057e-06,50.0006699478008
"109",10,10,0.1,4,70,NA,0.714143432159917,0.938617644934765,0.182293459290943,0.176960651824676,9.41929197473075e-05,0.000131104606170084,9.97528484129506
"110",100,10,0.1,4,70,NA,0.403409770652096,0.993598796355541,0.188094263914332,0.179425521983361,9.68609743898855e-05,0.000132497953701,100.858576273563
"111",50,10,0.1,4,70,NA,0.480492079952881,0.987214986381105,0.188276641685042,0.182209245423666,9.78061478071673e-05,0.000138483663622612,49.9939341949118
"112",10,10,1,4,70,2.14510661722708,0.809063035817313,0.886338608953442,0.120217727527639,0.0868480884306465,5.90352016198066e-05,5.72435472824811e-05,9.97415341460178
"113",100,10,1,4,70,NA,0.48022580750192,0.987472211758755,0.126840305977272,0.0893969676195597,6.2112298567289e-05,5.98193798019876e-05,100.249300157638
"114",50,10,1,4,70,NA,0.568947382941145,0.975140909678984,0.1261213445044,0.0891303884760276,6.18854014675259e-05,5.93900648324502e-05,50.0339003135424
"115",10,10,10,4,70,0.236276322237388,0.961236897401283,0.576774077343328,0.03050023065427,0.0075776346564424,1.45937596525713e-05,4.4870419351375e-06,10.0060287862928
"116",100,10,10,4,70,5.08668455518564,0.711049009817663,0.931736927914877,0.0328701036148825,0.00677547335321756,1.5713861340805e-05,4.18447011956116e-06,100.225428840227
"117",50,10,10,4,70,2.20179513703207,0.809660799156743,0.871672471676064,0.0325095920524928,0.00686284117022601,1.5533354515668e-05,4.21315941033901e-06,50.0231557135981
"118",10,100,0.1,4,70,0.000947862734225127,0.999767824713333,0.0586887476653735,2.61614989674621e-05,-1.1654632228638e-05,0.000236126162751593,1.11076451576623e-05,10.0131780147842
"119",100,100,0.1,4,70,0.0764897416517215,0.985170650116491,0.385315791806381,3.22511377443931e-05,-1.57092482518615e-05,0.000258429655963464,-2.61242570167609e-06,99.9650725109105
"120",50,100,0.1,4,70,0.0216027419998739,0.995228788013306,0.237421246024875,2.97038427479795e-05,-1.49061135348197e-05,0.00025414905821338,-8.81464483319132e-07,50.034382872814
"121",10,100,1,4,70,0.000280069208756542,0.999930791916704,0.0326828738103349,3.99209746551999e-06,-3.59010964432441e-06,0.000129244704573518,6.86799742681163e-06,10.0040245450996
"122",100,100,1,4,70,0.0244838656885085,0.994584505562284,0.25376740285505,3.0501382405591e-06,-4.33153772207566e-06,0.000141682054431605,-4.62259330433599e-07,100.090283202903
"123",50,100,1,4,70,0.00677622120702917,0.99840205665341,0.144735458246141,3.7692549360509e-06,-4.35980611837165e-06,0.000139520874116304,4.83127469276106e-07,50.0480773005327
"124",10,100,10,4,70,6.33252927050816e-06,0.999998419359117,0.00602352498704797,-1.03459418653188e-06,-1.74662974571188e-07,2.33834495936752e-05,1.41172599515402e-06,10.0059592849934
"125",100,100,10,4,70,0.000862931611460286,0.999788871357105,0.0573598034783128,-5.76443244154751e-07,-1.61496951078125e-07,2.55283941003291e-05,1.28605187050929e-07,100.036594299815
"126",50,100,10,4,70,0.000237540081328082,0.999941336105171,0.0295226178227922,-1.67859081373181e-07,-1.3000898858143e-07,2.52289693662327e-05,2.67191710447443e-07,50.0339698001951
"127",10,50,0.1,4,70,0.317692719557312,0.945006853981102,0.615814837497606,0.0377398303951162,0.00611763786319426,0.0016645900854003,0.000335629612107804,10.0117018501789
"128",100,50,0.1,4,70,NA,0.663991414001352,0.941515082684016,0.0408741477943014,0.00478360755775547,0.00180303418269043,0.000286524089177628,99.8921373115411
"129",50,50,0.1,4,70,2.88528306285863,0.764945780193128,0.888850015847055,0.0403720929185466,0.00491613935778913,0.00178049754222064,0.000290696982601875,49.8300504263209
"130",10,50,1,4,70,0.122839913416363,0.975747105655178,0.468457116980002,0.0218361912340753,0.00273297012163205,0.000958648807556185,0.000141799200311134,10.0125190855038
"131",100,50,1,4,70,3.22387064513167,0.755512564786233,0.89771739016271,0.0235630754898162,0.00176343772394061,0.00103298371874192,0.000101724315433976,99.9397510504578
"132",50,50,1,4,70,1.34908144684013,0.848259735816684,0.815185195811072,0.0234640862104462,0.00191759644376926,0.00103073051761948,0.000108964542936604,49.9966320858926
"133",10,50,10,4,70,0.00575486754836736,0.99863639768157,0.137861913127774,0.00420114847769153,0.000320592180652685,0.000183855433606601,1.48381607338188e-05,10.0045970103972
"134",100,50,10,4,70,0.320115474821926,0.946664801154421,0.615364673821671,0.00457020251544435,0.000100263200468635,0.0001999470917761,5.30880620660461e-06,100.088702373991
"135",50,50,10,4,70,0.105627198101023,0.979016698808644,0.444581053653664,0.00453070058532429,0.000128990585485895,0.000198132252038566,6.54947496422209e-06,49.9857846360384
"136",10,10,0.1,4,90,NA,0.71387312015611,0.938848830381928,0.181789799182233,0.177027671877498,2.71269328393955e-05,3.80406005318446e-05,9.96543738427581
"137",100,10,0.1,4,90,NA,0.403260197570643,0.993621039648098,0.187538264184847,0.179763520114534,2.79266273259902e-05,3.86734208959872e-05,100.829739910963
"138",50,10,0.1,4,90,NA,0.48063832907018,0.987233162341094,0.187464076870805,0.181769660869316,2.80707003649277e-05,3.99141852156682e-05,49.957709924139
"139",10,10,1,4,90,2.15176297542642,0.808880332388954,0.886753999510397,0.119968254364377,0.0871034235149782,1.70129352984345e-05,1.6651592231486e-05,9.97732537360227
"140",100,10,1,4,90,NA,0.480051177888377,0.987469230809021,0.126135366268784,0.0889292983230085,1.77782949540024e-05,1.72082465805622e-05,100.134637918625
"141",50,10,1,4,90,NA,0.56892172705462,0.975164843880339,0.125600616419941,0.0890392208461424,1.77761675571255e-05,1.72205160514057e-05,49.9715497424208
"142",10,10,10,4,90,0.237623964165355,0.96108599654458,0.57777165006331,0.0304769336255189,0.00760796466270018,4.21081148508392e-06,1.3060756859106e-06,10.0079117959055
"143",100,10,10,4,90,5.09346668919388,0.710893486316241,0.93181002301757,0.0327141384983384,0.00673830928497823,4.50257206504928e-06,1.20176667112301e-06,100.211831630363
"144",50,10,10,4,90,2.20872540732878,0.809369912063327,0.872063600785618,0.0324546817509694,0.00686754513584377,4.47650601664412e-06,1.22297859700143e-06,50.0216256694784
"145",10,100,0.1,4,90,0.0116067606197245,0.997290918215407,0.185436718289546,0.00369413707220593,0.000144982729272267,0.000491765613702158,2.91270462426024e-05,10.0206308009608
"146",100,100,0.1,4,90,0.573125593934605,0.918578983923061,0.694629767679055,0.00402401020295334,-6.9633927595051e-05,0.000535289765512756,2.16179842993146e-06,99.9283022975992
"147",50,100,0.1,4,90,0.198313574244583,0.964401665696009,0.531304100852827,0.00397232607285474,-4.33109266937824e-05,0.000527934810945084,5.36359907172533e-06,49.9861771046221
"148",10,100,1,4,90,0.00358206807502952,0.999138150130421,0.11082169574254,0.00203786613512421,0.000100135101212022,0.000273838827817269,1.65192460111516e-05,10.0017370413974
"149",100,100,1,4,90,0.225074273118126,0.960169283002613,0.555602893167307,0.00221827779924198,-1.57157756514097e-05,0.000298596537444145,1.42237334947296e-06,100.205047893262
"150",50,100,1,4,90,0.0720440800084427,0.985124945724947,0.384615925919967,0.00219925796408434,-1.1325157436438e-06,0.000295555590879751,3.37294438339724e-06,50.0594147616545
"151",10,100,10,4,90,0.000115899187037977,0.999971260089084,0.022090784923015,0.000371759150446862,2.24372026670532e-05,5.0301633184344e-05,3.12895823563878e-06,10.0048973146024
"152",100,100,10,4,90,0.0110726895591636,0.997425164431394,0.1842522343942,0.000404955599400821,1.6195634358225e-06,5.47020735851884e-05,3.44866782725741e-07,100.057029055314
"153",50,100,10,4,90,0.0029897629340852,0.999280874249034,0.101473404410411,0.00040096989864264,4.09280022139346e-06,5.41038604947006e-05,6.69861422041333e-07,50.0409091354895
"154",10,50,0.1,4,90,0.506698000236842,0.922906756169357,0.693094922074311,0.0519953719365666,0.0127960912995113,0.00088554219020514,0.000266136468580882,10.0301623811367
"155",100,50,0.1,4,90,9.28138197227377,0.623139336806313,0.957718448829252,0.0560075826118954,0.0115819025455756,0.000953879867663593,0.000252039353856915,100.093804722594
"156",50,50,0.1,4,90,4.16452303401407,0.723622621508368,0.918532412669942,0.0554845380866488,0.0117525896372769,0.000945789293063997,0.000254580807981996,49.9360977671812
"157",10,50,1,4,90,0.206207317583323,0.962933094349575,0.552065029446227,0.0302593806754769,0.00536655924866855,0.000509749179732271,0.000106273213042179,10.0237212359526
"158",100,50,1,4,90,4.67081406394979,0.713087516616973,0.924589460172313,0.0325084900335414,0.00421458669831197,0.000546380526074702,8.84217563066845e-05,100.035192710668
"159",50,50,1,4,90,2.01789159817482,0.810111118483096,0.860211968177359,0.0323966846622393,0.00441894318019433,0.000545762195431898,9.21304378083304e-05,49.9865694079799
"160",10,50,10,4,90,0.0107043408770555,0.997520083171422,0.181810588813498,0.00589762422787394,0.000518697688795172,9.86805496930637e-05,9.26127592206762e-06,10.0039866177052
