"","x_bar","y_bar","gamma","true_n","true_K","KLD","BC","Fc","derrorAB_dn","derrorBC_dn","derrorAB_dK","derrorBC_dK","emp_x_bar"
"19",10,50,0.1,6,10,7.19909293981296e-07,0.999999824337402,-7.56750155850598e-08,6.84937413698242e-09,2.38986340677692e-10,-4.2292297022182e-09,-4.84268488995018e-11,10.0020531809971
"20",100,50,0.1,6,10,NA,0.999999952730727,1.54972006728834e-06,-1.70458305212611e-08,-2.82730205865572e-10,9.49401271113226e-09,1.19182391046353e-10,100.029992419285
"21",50,50,0.1,6,10,3.04652312944651e-07,0.999999923146558,8.77616230943343e-07,-2.26411176626995e-08,-4.94530908320593e-10,1.06655522894084e-08,2.80984336829688e-10,50.011963603312
"22",10,50,1,6,10,2.33626537926889e-07,0.999999942209911,-3.62230090830184e-08,5.34164481729749e-10,1.74913327953755e-09,-1.91886157097353e-09,-1.24444400169105e-09,10.0071778620971
"23",100,50,1,6,10,1.99609476759388e-06,0.999999499722096,2.59321335738861e-07,-1.57121421217846e-09,5.45908828905298e-10,1.56565952936527e-09,-3.0730207799637e-10,99.9885451846241
"24",50,50,1,6,10,3.54758455943917e-06,0.999999105790525,-1.78613799873034e-07,2.57721914393317e-09,6.83126986832176e-10,-2.17233831174877e-09,-3.21155705488871e-10,50.0479892637104
"25",10,50,10,6,10,1.08796546154492e-06,0.999999759696628,5.96086514229682e-08,-5.83477180823464e-09,4.07148877452566e-10,3.34022255425097e-09,-1.43506684803757e-10,10.002030636602
"26",100,50,10,6,10,3.68368682547322e-06,0.999999027072187,2.63927049585086e-07,-3.29544226774692e-09,7.29446795410084e-11,1.62238410041745e-09,-4.84708088036562e-11,99.9949779859141
"27",50,50,10,6,10,1.67711749062007e-06,0.999999560458856,-1.31844858668721e-07,3.26013061163448e-09,-1.66188512862009e-10,-1.60178328936289e-09,4.35019722875605e-11,50.0088329716132
"28",10,10,0.1,6,110,NA,0.590122868649424,0.979728539680562,0.223478605700658,0.328690243409411,1.40591160617065e-06,3.57754797989957e-06,10.0145731939372
"29",100,10,0.1,6,110,NA,0.528947936664334,0.98608897943361,0.223987093334665,0.327014693933766,1.39646816349785e-06,3.56051078058287e-06,14.6521898135187
"30",50,10,0.1,6,110,NA,0.472354283492263,0.990738724180299,0.225849425767994,0.332837807366791,1.43647860113925e-06,3.75782054854498e-06,22.0060004631537
"31",10,10,1,6,110,NA,0.701353015999146,0.956936256196876,0.16458767963735,0.215994775369835,9.66350087209036e-07,1.99077154439554e-06,9.94314893850773
"32",100,10,1,6,110,NA,0.307422284784519,0.994096082107643,0.0491024860101064,0.00864237715524796,2.80737777469398e-07,7.50150210837575e-08,152.06009584215
"33",50,10,1,6,110,NA,0.501954464212755,0.987880234077124,0.16721688698765,0.218457240422977,9.74732145516896e-07,2.0896609846683e-06,36.7493931993856
"34",10,10,10,6,110,NA,0.904646990067626,0.784338812070082,0.0564142189654501,0.034664594239399,3.15729863263007e-07,2.90446037198616e-07,10.0061327565031
"35",100,10,10,6,110,NA,0.591964579595827,0.973171202084123,0.0600187520928354,0.0346576171254747,3.31531915359314e-07,2.77357062599347e-07,100.311138846583
"36",50,10,10,6,110,NA,0.692515014551645,0.947883827239039,0.0600773518090526,0.0365429765711765,3.39952844774678e-07,3.15546889779637e-07,49.9786108673866
"37",10,100,0.1,6,110,0.192650898017221,0.963324981921055,0.532321239261333,0.0163122241401518,0.00164518184967112,0.00178722888873112,0.000244797455444051,10.0078863291158
"38",100,100,0.1,6,110,4.54895447600356,0.709762031882425,0.919026474485215,0.0176171807777493,0.000893597475252675,0.00192969756334811,0.00017128928755439,99.8485495807002
"39",50,100,0.1,6,110,1.94052185634476,0.808050781521366,0.849902401535756,0.0173998467074819,0.00097404846060776,0.00190731767394355,0.000178932673762125,49.973915272067
"40",10,100,1,6,110,0.0697304990045169,0.985273247908123,0.384213641717291,0.00931601045392468,0.000809581261737612,0.00102076396057659,0.000109901773659904,10.0057230756143
"41",100,100,1,6,110,2.17667661920164,0.799171483463834,0.862557573396249,0.0101365094845743,0.000348066971039878,0.00111145578596181,6.25558738126855e-05,100.169903423262
"42",50,100,1,6,110,0.871357210529119,0.884966999744978,0.758425835944067,0.0100440540797067,0.000408857741516209,0.00110121431604977,6.88031730997331e-05,50.1170232485383
"43",10,100,10,6,110,0.00296631895815893,0.999285657066167,0.101772859723086,0.00176693604886814,0.000120610565005001,0.000193540378009054,1.39489809032085e-05,10.0047080680986
"44",100,100,10,6,110,0.187799278158033,0.965374547027806,0.531369654770096,0.00192332272659138,2.4621227689027e-05,0.000210487357063985,3.57999996614206e-06,100.02895301409
"45",50,100,10,6,110,0.0589500725379795,0.987544187451225,0.361816829523489,0.00190260610364143,3.60497084881235e-05,0.000208230103585844,4.80394094118029e-06,50.0644849748872
"46",10,50,0.1,6,110,NA,0.818304831759839,0.874528394496643,0.0807434481856848,0.0522650615264725,0.000568848959663083,0.000491787187155476,10.054382832487
"47",100,50,0.1,6,110,Inf,0.491473245688027,0.985797385537207,0.0848164418619102,0.052537371522145,0.000593587117779664,0.00049625761008651,100.060780605628
"48",50,50,0.1,6,110,NA,0.582248586514124,0.971781549412359,0.0841383946458673,0.0526112358420291,0.000590364096601132,0.000499685969821249,49.8590337486731
"49",10,50,1,6,110,0.90222016368939,0.89119390400295,0.78474482492199,0.04930222841473,0.0218929607279886,0.000333897278974243,0.000189259793041124,10.0228936463679
"50",100,50,1,6,110,Inf,0.573142915448562,0.973264761063325,0.0521638152610049,0.0210947950574377,0.000350747950406284,0.000183905425823942,100.459605830803
"51",50,50,1,6,110,6.54607537533985,0.671713674971993,0.947822181502237,0.0517952325857096,0.0211486904175225,0.000348081430275669,0.000183467709198799,50.1304313891043
"52",10,50,10,6,110,0.0707820427581928,0.985861014669171,0.390969347385789,0.0105831932170061,0.00160455190026767,6.97786781958581e-05,1.22147340507876e-05,10.00627288811
"53",100,50,10,6,110,2.13259246155558,0.811486320470226,0.86586550553654,0.0115445592829689,0.00120721996058072,7.64133237769627e-05,9.95429443345134e-06,100.17753160111
"54",50,50,10,6,110,0.854802013609821,0.893663075114821,0.763064098116362,0.011393348590024,0.00124029277981898,7.50629703343451e-05,9.99571343397853e-06,50.0519451598935
"55",10,10,0.1,6,30,Inf,0.592232563547392,0.977160415044711,0.216467839190368,0.287152816037662,0.00802083323072967,0.0152781216968152,10.0268601597579
"56",100,10,0.1,6,30,NA,0.134785069274533,0.983669884468588,0.0428372306566727,0.00747103451663733,0.00160957180658494,0.000408052840301321,367.554285824852
"57",50,10,0.1,6,30,NA,0.392561132102076,0.994890281724824,0.219886343430191,0.291411709071612,0.00820684506222444,0.0157367092634072,45.2720204001251
"58",10,10,1,6,30,Inf,0.704436939144445,0.952427879757216,0.158485597882215,0.185696542701923,0.00566453324961903,0.00915199833439658,9.94769991485356
"59",100,10,1,6,30,NA,0.391927717230827,0.995046226456672,0.163489254526821,0.189536649257869,0.00579924049805741,0.00940204617588375,99.6207366244445
"60",50,10,1,6,30,NA,0.467160425803857,0.990194237061519,0.163723273152663,0.190327296294873,0.00584561006124422,0.00943789136481977,49.9974052869928
"61",10,10,10,6,30,0.778033505522807,0.908419103855957,0.768346037281352,0.0527650354830473,0.0268738113922337,0.00181180632017405,0.00119573405260859,9.99933856499868
"62",100,10,10,6,30,Inf,0.599056728495791,0.970706743881606,0.0567830172517196,0.0277754083256951,0.00195759192763741,0.00125565803633676,99.6960698563686
"63",50,10,10,6,30,Inf,0.699679838182278,0.942944008457249,0.0563963623876752,0.0279567204731379,0.00194978450889161,0.00127236624868933,49.7003418087216
"64",10,100,0.1,6,30,3.83665076380221e-07,0.99999990194844,3.71684557907285e-06,-3.02255501343918e-07,-2.48659035012587e-08,6.75692733306925e-08,5.2902058920003e-09,10.0072722379131
"65",100,100,0.1,6,30,7.98635624112725e-07,0.999999801256603,4.24925389529074e-05,-3.87983448345895e-07,-2.86080402279855e-09,8.41952251059858e-08,6.49568476014534e-10,100.019004155796
"66",50,100,0.1,6,30,6.97213676058056e-07,0.999999817895175,2.13563885395104e-05,-3.81841092697446e-07,-6.23708420370242e-09,8.37759199203834e-08,1.35769908699777e-09,50.0162659075325
"67",10,100,1,6,30,5.32431057872575e-07,0.999999868366356,1.56385568487736e-06,-1.27669742802061e-07,-3.66341453351314e-09,2.84564331781383e-08,9.79475622907024e-10,9.99937073569994
"68",100,100,1,6,30,4.75599323944427e-06,0.999998751852496,2.03060944865814e-05,-1.90046807971754e-07,3.06026390565639e-09,4.02407729059839e-08,-6.01209100215522e-10,100.070403113217
"69",50,100,1,6,30,3.38673549955509e-06,0.999999139534795,5.29112735421672e-06,-9.38422280765948e-08,3.81872496916003e-09,2.07261121897738e-08,-8.20348396271786e-10,50.0301376013121
"70",10,100,10,6,30,6.75410387097343e-07,0.999999829057721,7.20713360133519e-09,-2.44290795939025e-09,2.80690573662237e-09,1.38215147897495e-10,-6.5618325396232e-10,10.0016730385998
"71",100,100,10,6,30,3.21244839494481e-06,0.999999162794272,-1.65660250774752e-06,1.38257686966059e-08,-2.63906959139e-09,-3.27720678935693e-09,5.26864788505265e-10,100.058101008957
"72",50,100,10,6,30,2.21670912957041e-06,0.999999423100171,7.39585031129471e-07,-9.37386725892149e-09,4.69977977585156e-10,2.88802337072247e-09,-3.11014669277107e-11,50.0271083233431
"73",10,50,0.1,6,30,0.000352363740419552,0.999913370850948,0.0356096687752696,-0.00040110571326658,-1.98602451653143e-05,0.000507562566217921,9.82043103919048e-06,10.0027631981
"74",100,50,0.1,6,30,0.047939782910476,0.993239785937067,0.273110321540862,-0.000439431723053814,2.79517500385523e-06,0.000560781843336357,-2.19837009002832e-05,100.0146322973
"75",50,50,0.1,6,30,0.0127814858538535,0.997683559348329,0.158489472216603,-0.000435821566119703,-7.5976901130047e-08,0.000556623016430334,-1.80831864771746e-05,49.9964416411794
"76",10,50,1,6,30,9.45771496250099e-05,0.999976506481278,0.0184585460397596,-0.000230115343075516,-1.18001824098944e-05,0.000265056115097661,1.01517307200574e-05,10.0049566472936
"77",100,50,1,6,30,0.010008050499731,0.997914143828462,0.157210211989141,-0.000249367796696959,1.30737259687344e-06,0.000286714517868455,-5.31074678822138e-06,99.9891163701728
"78",50,50,1,6,30,0.00246168987632818,0.999420277867922,0.0860044088421391,-0.00024996876392565,-1.36575992473376e-07,0.000286633866221013,-3.48371501849728e-06,50.0461572282077
"79",10,50,10,6,30,1.56622544198041e-06,0.999999609552815,0.00321819887562661,-4.20929870654932e-05,-2.42636166391711e-06,4.62128958780918e-05,2.59308097657277e-06,9.9980064253984
"80",100,50,10,6,30,0.000257097937848708,0.999936595223404,0.0314933704635746,-4.66208008832639e-05,-1.60656467050974e-07,5.07872879454461e-05,7.59535461867996e-08,99.9918270954526
"81",50,50,10,6,30,5.69657261727493e-05,0.99998583351267,0.0159083217516779,-4.54446346248654e-05,-5.10152180493002e-07,4.98857393419918e-05,4.38254318637284e-07,50.0157360864016
"82",10,10,0.1,6,50,NA,0.590240991638356,0.979683489209102,0.22617954797551,0.337343817995521,0.000353257181015276,0.000919364140163715,10.0054352450261
"83",100,10,0.1,6,50,NA,0.529688847113368,0.985968252664496,0.2254414303271,0.328763770333178,0.000341836141064727,0.000852332217832626,14.5917361225045
"84",50,10,0.1,6,50,NA,0.384642187779815,0.995383353001327,0.210369300089282,0.275923296787208,0.000259614030233654,0.000505975384019339,47.6653394687769
"85",10,10,1,6,50,NA,0.701543471379355,0.956676357970737,0.165223665718683,0.217363080681526,0.000236449982376986,0.000487981406979401,9.94419792786988
"86",100,10,1,6,50,NA,0.11535270345763,1.00703881977741,0.0245831734610991,0.00297450376135044,3.51589134228725e-05,7.32671757652792e-06,462.877886621013
"87",50,10,1,6,50,NA,0.585045841222101,0.978345386430144,0.169251166232111,0.249309082385885,0.000265068024121167,0.00091128821178704,20.3711854404097
"88",10,10,10,6,50,Inf,0.904854403100636,0.783464503007471,0.0565081519694558,0.0344355731104066,7.68263818694038e-05,6.92899837459453e-05,10.006378663037
"89",100,10,10,6,50,NA,0.591362335133163,0.973105808960415,0.0601618919376147,0.0347049127147022,8.1260078860162e-05,6.85005833269337e-05,100.467729437051
"90",50,10,10,6,50,Inf,0.692840190899449,0.947568458003792,0.0600053286685025,0.0360300599332824,8.23376023170999e-05,7.50020695607681e-05,50.009024777965
"91",10,100,0.1,6,50,1.36275769754515e-06,0.999999661321021,0.00153731924539361,-5.49571013683522e-05,-3.07645945456854e-06,1.59206372982487e-05,8.57308806248371e-07,10.0077865322226
"92",100,100,0.1,6,50,5.84856100097055e-05,0.999985472909392,0.0156548030594865,-6.16132229411382e-05,6.85578155255992e-08,1.78942243048158e-05,-5.94206204241476e-08,100.005927709389
"93",50,100,0.1,6,50,1.49344883483762e-05,0.999996272586142,0.00779552251953344,-6.04003431262447e-05,-3.35814248463795e-07,1.75146605697102e-05,5.87926300360837e-08,50.0149564532329
"94",10,100,1,6,50,5.78605708563828e-07,0.999999856308003,0.000797587837419661,-2.92787415416405e-05,-1.73295604933893e-06,8.29148942165291e-06,4.8284310617278e-07,9.99860107560224
"95",100,100,1,6,50,1.81322894705835e-05,0.999995450918303,0.00793638096847238,-3.22432308441458e-05,-4.45035582762809e-08,9.0580981427348e-06,7.08375904433779e-09,100.071153058364
"96",50,100,1,6,50,1.27357293052299e-05,0.999996817998727,0.00391813502556703,-3.11072220587864e-05,-2.14450020197724e-07,8.80301872146845e-06,5.28497636751335e-08,50.0252393970101
"97",10,100,10,6,50,4.97889390100454e-05,0.999987570612228,0.000158008380498618,-5.81792187686257e-06,-3.94462792159856e-07,1.64190335012692e-06,1.18706733606473e-07,9.94212761708426
"98",100,100,10,6,50,3.49688343108901e-06,0.999999084038431,0.00131629284846785,-5.38370613604332e-06,-5.67534161428545e-08,1.49519464282416e-06,1.48466934947663e-08,100.043745527605
"99",50,100,10,6,50,0.000378597485037615,0.999906743944905,0.000620409478839783,-5.91713337691252e-06,4.31981878209919e-08,1.44010510938941e-06,-2.05849151035276e-08,49.1912394041634
"100",10,50,0.1,6,50,0.254957749820344,0.953214275879188,0.564811911333266,0.0135807750664386,0.000752896605203767,0.00507077194102989,0.000546267881335629,10.0029086968017
"101",100,50,0.1,6,50,5.68875616784046,0.676588769515194,0.92879549816843,0.0147564174472246,4.79956249179416e-05,0.00549989330414524,0.000321389097545619,99.7903999265245
"102",50,50,0.1,6,50,2.46439061594497,0.779958747182703,0.866450493894693,0.014558988070612,0.000130963946807778,0.00542962097700459,0.000346264481065205,49.8709989275065
"103",10,50,1,6,50,0.0910080351211351,0.981099137363757,0.416476636087919,0.00778761103517829,0.000458664503108778,0.00294484616571205,0.000262772986120267,10.0098728463891
"104",100,50,1,6,50,2.64840371313313,0.775233836066035,0.876936908457325,0.00844127598360056,4.23907274385741e-05,0.00318899655227039,0.000117346067450794,99.9368462695758
"105",50,50,1,6,50,1.08428132156299,0.866162748629799,0.78132493331427,0.00837020342828516,9.44060242034226e-05,0.00316554183651042,0.000136111337856603,50.0316518554019
"106",10,50,10,6,50,0.00324598772391953,0.999222247304455,0.109124272466158,0.00144060577903568,9.07378073399612e-05,0.000548319159010496,3.76536812372062e-05,9.78864096522113
"107",100,50,10,6,50,0.233750587488838,0.95842270089,0.564370309361297,0.00161670330938488,1.03797700554255e-05,0.000615231744506309,7.74856468146485e-06,100.018617530991
"108",50,50,10,6,50,0.0744870293054077,0.984545969262369,0.393141733275863,0.00160130811950486,2.09637511502044e-05,0.000608887795741865,1.17019318983883e-05,49.9935439980142
"109",10,10,0.1,6,70,NA,0.590264399004869,0.979741195679277,0.224536387490068,0.331889620618656,3.36543539424107e-05,8.61395697474517e-05,10.0000488885021
"110",100,10,0.1,6,70,NA,0.528829427314327,0.986103876059427,0.224534303700431,0.329230445814986,3.32112415443761e-05,8.63093992365879e-05,14.6469241118045
"111",50,10,0.1,6,70,NA,0.472653297273905,0.990776319183206,0.228180082778263,0.344943844509638,3.55722004001832e-05,0.000101871953477371,21.9827725653872
"112",10,10,1,6,70,NA,0.701355993124013,0.956748640723857,0.163362951329878,0.211625059451862,2.22069081446674e-05,4.46588679079065e-05,9.9494777113615
"113",100,10,1,6,70,NA,0.307122673826572,0.99407548012878,0.0489075138961936,0.00849126813534218,6.56221575567884e-06,1.71134910575965e-06,152.271032425374
"114",50,10,1,6,70,NA,0.585353368204826,0.978354804755381,0.167711865245778,0.239605401361457,2.47611155153376e-05,8.3700789783276e-05,20.3138740285946
"115",10,10,10,6,70,NA,0.904624594785,0.784175043600895,0.0564207832243526,0.0345146450615184,7.44076447946416e-06,6.78434426388034e-06,10.0053486042273
"116",100,10,10,6,70,NA,0.591398313293593,0.973172267434782,0.0599214174317018,0.0344544457338549,7.7694195957398e-06,6.5186812358691e-06,100.366855931375
"117",50,10,10,6,70,Inf,0.692529853837127,0.94786431245652,0.0601495612235694,0.0363200622366084,8.02467498618904e-06,7.31785241664797e-06,49.9661481465664
"118",10,100,0.1,6,70,0.000719337871820575,0.999823519711267,0.0506192195947451,-0.00033290220920987,-2.28998579730912e-05,0.000318097029027147,1.10427714315713e-05,10.0094590584085
"119",100,100,0.1,6,70,0.0657441146004219,0.988320911284049,0.348950395014314,-0.000363050222070834,-4.99146477331086e-06,0.000348269376603913,-7.91556689955879e-06,99.9806707691097
"120",50,100,0.1,6,70,0.0178686559020174,0.996219105824938,0.209870554413883,-0.000359084051553415,-7.07084111394535e-06,0.000342077686881238,-5.41798679465969e-06,50.0162022742627
"121",10,100,1,6,70,0.000203057417888674,0.999949742218308,0.0275022621586808,-0.000193788851838861,-1.19693022467647e-05,0.000171367744689453,7.92208419468404e-06,10.0053384269915
"122",100,100,1,6,70,0.01852695675915,0.99594194182469,0.221168536863316,-0.000213997020628271,-1.20554486119667e-06,0.00018766278905249,-1.95038201361091e-06,100.10029434397
"123",50,100,1,6,70,0.00506314807847696,0.998806367635275,0.124269044115136,-0.000209579402355096,-2.69939320267618e-06,0.000185227184414657,-7.25213584975555e-07,50.0586721427064
"124",10,100,10,6,70,3.92528205860987e-06,0.999999019305651,0.00500283072742684,-3.6702208515137e-05,-2.23095088206531e-06,3.08110650697276e-05,1.80286376606507e-06,10.0016654125985
"125",100,100,10,6,70,0.000600779351100542,0.999852516939684,0.0478079407845727,-3.96567485219099e-05,-2.64561386254104e-07,3.34773988685906e-05,1.22978149619988e-07,100.033624102613
"126",50,100,10,6,70,0.000158624521873483,0.999960750054626,0.0245626843427864,-3.87929612677895e-05,-4.57456161488681e-07,3.31628369775171e-05,3.04340338990345e-07,50.0320514667128
"127",10,50,0.1,6,70,1.18536127040571,0.85479722672427,0.809364650478306,0.0558159676671254,0.0188516032124295,0.00449903268645238,0.0018997887563228,10.0485017390933
"128",100,50,0.1,6,70,17.9215601472522,0.529548695275961,0.976973253235,0.0595089473693813,0.0181543609658742,0.00479614051750211,0.0018855921767787,100.010621195184
"129",50,50,0.1,6,70,8.29796222380737,0.624877718595148,0.954606165426443,0.0589333235119421,0.0182178490455698,0.00475572886155918,0.00188865326864404,49.7870752911316
"130",10,50,1,6,70,0.516416448068584,0.921578764236547,0.695937567051281,0.0336911591624493,0.00817006365752575,0.00267738768072728,0.000782496466436791,10.0151417918894
"131",100,50,1,6,70,9.29655125527443,0.619828800707295,0.957956046077419,0.0359723742170039,0.00718092603664661,0.00284962656552268,0.000714138705652887,100.003640717209
"132",50,50,1,6,70,4.19698050266603,0.719714071403424,0.919336827333885,0.0357489655976493,0.00734825613893449,0.0028376003406852,0.000729536262341785,49.978726897134
"133",10,50,10,6,70,0.032880596366892,0.992810587727789,0.291416635744356,0.00694438686791667,0.000725178374478766,0.000546693952809143,6.24187426651614e-05,10.0047645396048
"134",100,50,10,6,70,1.22271682920698,0.860864619967124,0.804754490558761,0.00755382825783801,0.000398011551292897,0.000594823565914058,3.75997585214331e-05,100.1141589732
"135",50,50,10,6,70,0.462177831691988,0.929384786213707,0.673139938600307,0.00747397672824349,0.000437685234232597,0.000587889641980107,4.0426515602898e-05,50.0336352521783
"136",10,10,0.1,6,90,NA,0.590231445984699,0.979762840762824,0.224397481853888,0.33134702067491,5.80335581592661e-06,1.48375465379097e-05,10.0028023055003
"137",100,10,0.1,6,90,NA,0.528741425665914,0.98611443267592,0.22412450047687,0.326744428593278,5.68503942721676e-06,1.44761502438788e-05,14.6603082234792
"138",50,10,0.1,6,90,NA,0.472577692821755,0.990720485471206,0.225869693096757,0.333652020717789,5.86218108254884e-06,1.54690769458865e-05,21.9718687309995
"139",10,10,1,6,90,NA,0.701207227237224,0.956837987974823,0.16340943713083,0.211569116080486,3.83988667341812e-06,7.71502025609383e-06,9.9555144274911
"140",100,10,1,6,90,NA,0.307509268761854,0.994084165199275,0.0489964657811714,0.00856834544905594,1.13543989210818e-06,2.99847520035534e-07,152.031267992832
"141",50,10,1,6,90,NA,0.584943005915187,0.97840308632203,0.167547608436181,0.230115339701187,4.18834547454786e-06,1.1494101168066e-05,20.3473871793233
"142",10,10,10,6,90,NA,0.904596357991955,0.784304487966321,0.056411739911012,0.0345859260934984,1.28453091198218e-06,1.17477749440496e-06,10.005137875836
"143",100,10,10,6,90,NA,0.591513929582596,0.973154871791511,0.0597577950005268,0.03417460601062,1.3320922501712e-06,1.11014571061547e-06,100.364632909681
"144",50,10,10,6,90,NA,0.692550532538656,0.947874869454507,0.0600892602241303,0.0365570923194898,1.38527126764725e-06,1.28606990018707e-06,49.97622509246
"145",10,100,0.1,6,90,0.0325661187221038,0.992766049663181,0.280453618137603,0.00336723670403627,4.85349104287062e-05,0.00123190346507288,6.67448739086356e-05,10.0212419743191
"146",100,100,0.1,6,90,1.257042575025,0.862222859850153,0.795363554321247,0.00365922987425229,-0.00015616946276452,0.0013384155537703,-8.27307910812037e-07,99.8988721938506
"147",50,100,0.1,6,90,0.476185724353853,0.92984420919798,0.65994704562026,0.00362033377317764,-0.000131102816510432,0.00132196607784395,7.16638505130582e-06,49.9721600886473
"148",10,100,1,6,90,0.0101334668733219,0.997621126100598,0.17547542757675,0.00185058811667956,6.30978015359737e-05,0.000691375091584969,3.91402502331719e-05,10.0056727530062
"149",100,100,1,6,90,0.524243953849076,0.923406628446789,0.681122857801613,0.00201250008898854,-4.53783080583588e-05,0.000754581953089083,9.91412951716565e-07,100.195500628526
"150",50,100,1,6,90,0.180227338996164,0.967094954350197,0.515859557262208,0.00199348555597145,-3.15326208512249e-05,0.000745762443031303,5.95436523076266e-06,50.0237668906856
"151",10,100,10,6,90,0.000347488338138947,0.999914237876959,0.0371104597644303,0.00033780993395285,1.9174317550711e-05,0.000128173392786889,7.79949884827016e-06,10.0056569032994
"152",100,100,10,6,90,0.0299306944192009,0.993364015353567,0.278197963613795,0.000368412250371115,2.40050811769376e-07,0.000139334416939973,7.24415235246501e-07,100.03909673822
"153",50,100,10,6,90,0.00827541351868336,0.998054889734287,0.161589849176626,0.000364567628671704,2.560552637524e-06,0.000137794489497504,1.57754000810778e-06,50.0575307478151
"154",10,50,0.1,6,90,1.73470705860571,0.825853071979876,0.8609930324223,0.0766422469810793,0.0423676766313119,0.00175578276781544,0.00124419781666226,10.0422432071056
"155",100,50,0.1,6,90,Inf,0.499118320660087,0.984102505894986,0.0812515202727072,0.0431425215162396,0.00186185958155264,0.00128833955590533,99.7806124329403
"156",50,50,0.1,6,90,Inf,0.590679096561203,0.96851131291948,0.080597878306068,0.042881637061946,0.00184540742957682,0.00127401748986066,49.7041543590296
"157",10,50,1,6,90,0.802343254833228,0.89765844586361,0.766390297352356,0.0468318310675817,0.0179709504656354,0.00104221953892266,0.000492955912227768,10.0158790168064
"158",100,50,1,6,90,Inf,0.583076221885335,0.970234543955432,0.0495634521743473,0.0170642991231986,0.00109502835237705,0.000476279752688789,99.998276172304
"159",50,50,1,6,90,5.97332284885797,0.680754187387584,0.942474173606151,0.0494134431712161,0.017373039775736,0.00109736535289337,0.000487161929062411,50.1044167431775
"160",10,50,10,6,90,0.0599015622671979,0.987719666277978,0.367706748936699,0.00996057872148591,0.00137022371692031,0.000217393098207486,3.36700272352144e-05,10.0054420746016
"161",100,50,10,6,90,1.88877681882873,0.82245416703164,0.853624329983481,0.0108382719564702,0.000966292268794048,0.000237270624528791,2.5729909102679e-05,100.139583223386
"162",50,50,10,6,90,0.750143443426461,0.901773072739139,0.74479490325539,0.0107233999197024,0.00100779384547276,0.000233755703290484,2.61771069675937e-05,50.0607629128215
