"","x_bar","y_bar","gamma","true_n","true_K","KLD","BC","Fc","derrorAB_dn","derrorBC_dn","derrorAB_dK","derrorBC_dK","emp_x_bar"
"11",100,100,0.1,2,10,6.51801136323341e-07,0.999999836336761,0.0004269642948554,-7.34853684909347e-06,-4.51029135591967e-08,8.35444129166222e-07,5.10969460056433e-09,100.016010151514
"12",50,100,0.1,2,10,7.6235976536321e-07,0.999999799270114,0.000209728969460271,-7.12436164519163e-06,-9.95824048360354e-08,8.12250676991779e-07,1.12929949260899e-08,50.0156352123219
"13",10,100,1,2,10,5.14744997355667e-07,0.999999872951838,1.99271006883628e-05,-3.13264039588786e-06,-1.65102395312355e-07,3.57895805722705e-07,1.89090636761672e-08,9.99726258519918
"14",100,100,1,2,10,4.93431905761713e-06,0.999998694353585,0.000222819059275104,-3.8423333817257e-06,5.29741711875744e-09,4.35769741247706e-07,-5.2088833502837e-10,100.071876690307
"15",50,100,1,2,10,3.50207275378531e-06,0.999999120536484,9.58792562285685e-05,-3.28035973722147e-06,-1.14752014006609e-08,3.71361455144495e-07,1.16829423842062e-09,50.0307153834877
"16",10,100,10,2,10,5.52624362683587e-07,0.999999859631962,3.24369334813033e-06,-5.22853278665369e-07,-1.53751108815593e-08,5.83378626494501e-08,1.71389313236014e-09,10.0021510767021
"17",100,100,10,2,10,4.72848741171297e-06,0.99999878810473,2.54015985754544e-05,-4.4459179030148e-07,-2.32918692630211e-08,4.97350541735444e-08,2.58129673248658e-09,100.049634949204
"18",50,100,10,2,10,2.8532924333082e-06,0.999999284683367,1.45918522418204e-05,-4.88988546733835e-07,-2.19755660743055e-09,5.64375643148103e-08,3.18251386755827e-10,50.0238248470547
"19",10,50,0.1,2,10,2.15077576003762e-07,0.999999950238744,0.00134699424442307,-0.000115286241456782,-6.78302381360577e-06,2.3147994986735e-05,1.34429717773608e-06,10.0009589349002
"20",100,50,0.1,2,10,4.8189546546448e-05,0.999988010312126,0.0136688506519329,-0.000128834537610319,-4.06841649366698e-07,2.58914996811946e-05,6.08249916535703e-08,100.026974227789
"21",50,50,0.1,2,10,1.04698152989569e-05,0.9999973892975,0.00693746915768876,-0.000128738496143547,-1.24618423198041e-06,2.58549704846822e-05,2.29445236586701e-07,50.0087280677895
"22",10,50,1,2,10,4.18092034248891e-07,0.99999989645272,0.00073886900603344,-6.39956590839647e-05,-3.77224199747467e-06,1.27108617249053e-05,7.41569886770863e-07,10.0070626759922
"23",100,50,1,2,10,1.89870187024694e-05,0.999995276104781,0.00730452639199394,-6.92737499409618e-05,-2.97980872906431e-07,1.3780553254282e-05,5.36362672083066e-08,99.9925579154037
"24",50,50,1,2,10,1.00130449064321e-05,0.999997501868602,0.0036883714628394,-6.9036006602359e-05,-6.50491637601095e-07,1.37216397839406e-05,1.25989759342241e-07,50.0427694908171
"25",10,50,10,2,10,1.16351437558391e-06,0.99999974066745,0.000130733759783626,-1.13300181120041e-05,-5.67443001856091e-07,2.24809790496038e-06,1.13724836310705e-07,10.0055117314967
"26",100,50,10,2,10,3.24848894831397e-06,0.999999133089806,0.00135482462620161,-1.28844871970587e-05,-7.33687395198551e-08,2.54428547823328e-06,1.40655988723961e-08,100.001485771199
"27",50,50,10,2,10,1.30438836268615e-06,0.999999649597879,0.000642231960176112,-1.20442123598533e-05,-2.17171501965418e-07,2.38464020245595e-06,4.14526844701269e-08,50.0165860490917
"28",10,10,0.1,2,110,NA,0.885748160081306,0.769933025556207,0.121383220467007,0.0390567398173254,5.15329552230034e-05,2.09526269503051e-05,9.99601179049801
"29",100,10,0.1,2,110,NA,0.570201946124433,0.971150609179753,0.129453798940023,0.0368943374209366,5.48196865661608e-05,2.0450054276864e-05,100.133407659247
"30",50,10,0.1,2,110,NA,0.666302552168897,0.94398012295034,0.128869803780076,0.0374699738535266,5.46677423703515e-05,2.07306427771955e-05,50.0358562985506
"31",10,10,1,2,110,0.377144975522815,0.939561450075232,0.646810022618134,0.0726114347785839,0.0166330537402995,3.04515947178461e-05,8.45359541061996e-06,10.0117344291941
"32",100,10,1,2,110,7.31281570970783,0.657371892367382,0.948150849700116,0.078080672850718,0.0145919780187372,3.26612069762236e-05,7.76896517376657e-06,99.8740077829716
"33",50,10,1,2,110,3.25820563660871,0.756620844296709,0.90146215128849,0.0774628345980415,0.014871486904791,3.24450388394267e-05,7.87978581249796e-06,49.96255795603
"34",10,10,10,2,110,0.0223239651434699,0.995010219609956,0.248022151098961,0.0146388741412209,0.00147414436757227,6.08751868135814e-06,6.70228622234668e-07,10.001226585599
"35",100,10,10,2,110,0.916724770271111,0.88527620978571,0.768207625079699,0.0159873107485431,0.000771623774716883,6.655553082908e-06,3.87108615429989e-07,100.09123144451
"36",50,10,10,2,110,0.336128126465047,0.945121234654478,0.622920525051517,0.0157922200465746,0.000856657045773356,6.56823010597791e-06,4.19658265469787e-07,50.0043414914139
"37",10,100,0.1,2,110,0.0027700626161935,0.999331533798669,0.0982408743804231,0.00521266158441862,0.000309854133878646,7.81233867626322e-05,5.06755128279757e-06,10.0172087413948
"38",100,100,0.1,2,110,0.179313282799762,0.966963759175846,0.521933331728131,0.00569539260193075,2.06900321785532e-05,8.53225109512047e-05,8.11455389944954e-07,99.9587224456257
"39",50,100,0.1,2,110,0.0552783869712099,0.988258535738578,0.351844605468911,0.00560244721528595,5.58722739993561e-05,8.3956607209607e-05,1.31955969598219e-06,50.0328135944819
"40",10,100,1,2,110,0.000852858371588278,0.99979108633246,0.0564346491658835,0.00287814964752801,0.000176181370360697,4.32119300929916e-05,2.77778615293289e-06,10.0070912240043
"41",100,100,1,2,110,0.0649371745823322,0.986423395724307,0.375134826758796,0.00314269210009009,1.60188842522317e-05,4.72175507163154e-05,3.92009971268935e-07,100.130380128548
"42",50,100,1,2,110,0.0190123549122281,0.995673210345175,0.230433054784993,0.00310507037672214,3.66995812056455e-05,4.66285104686014e-05,7.02010911502204e-07,50.055009608088
"43",10,100,10,2,110,2.7154931940209e-05,0.999993238196448,0.0107210109293733,0.000523959254672225,3.24926039862293e-05,7.8802335475644e-06,4.92594645804977e-07,10.008830118785
"44",100,100,10,2,110,0.00268200908577801,0.999353816836024,0.0977618531542818,0.000570678995454559,3.88618885240473e-06,8.57774676309145e-06,6.38615128641349e-08,100.036380506184
"45",50,100,10,2,110,0.00071674495854533,0.999824340088838,0.0514554975409294,0.000565419039051609,7.0172349910351e-06,8.49143238527322e-06,1.10307081306501e-07,50.0376004661639
"46",10,50,0.1,2,110,0.0441171335787434,0.990421779965065,0.326148040584215,0.0260417775947578,0.00243060530935104,0.000132812467755658,1.41575550040864e-05,10.0073184355029
"47",100,50,0.1,2,110,1.55071547236375,0.83774013298679,0.829180539993866,0.0283887994109513,0.00116005313913865,0.000144747644232918,7.94371210062456e-06,99.8939806892289
"48",50,50,0.1,2,110,0.597229822431402,0.913548780477328,0.707639562584798,0.0280629878132036,0.00132052870935149,0.000143084414402563,8.73207963742773e-06,49.9171464233414
"49",10,50,1,2,110,0.0150685039290514,0.996536252653046,0.210465551762729,0.0146015379058715,0.00118967888726183,7.43997287563369e-05,6.61188686824979e-06,10.0098292715941
"50",100,50,1,2,110,0.68214890353982,0.905059599891722,0.726818019497716,0.0158578485931366,0.000433715299864483,8.07658971782117e-05,2.83364860087736e-06,99.9202581087515
"51",50,50,1,2,110,0.244211253063465,0.956868771859351,0.572172999878682,0.0157632018300355,0.000528891660884395,8.0301778094513e-05,3.3211312157733e-06,50.0377729035622
"52",10,50,10,2,110,0.000576690389653465,0.99985834108596,0.0461014917241815,0.00269941604473364,0.000179928147378085,1.37463344934998e-05,9.3599039936975e-07,9.9995386199
"53",100,50,10,2,110,0.0442278031432875,0.990467232902719,0.327072660372824,0.00295495643055718,3.30737466836348e-05,1.50440709242658e-05,1.9036684962244e-07,100.016711548063
"54",50,50,10,2,110,0.0125614308124491,0.99709612604845,0.19525483964616,0.00292089017426244,5.21370731912379e-05,1.48664771625898e-05,2.87391480132767e-07,49.9986518613995
"55",10,10,0.1,2,30,0.639047511788095,0.905467762885293,0.721575158332872,0.109044868556747,0.0253929743879206,0.00151472042942202,0.00043538023250973,9.99776400139843
"56",100,10,0.1,2,30,11.2849956717462,0.596922597527094,0.963059694349824,0.11690964238587,0.0224243098338179,0.00162245692946117,0.000404054844318447,100.067833947939
"57",50,10,0.1,2,30,5.14569747312483,0.694415138753454,0.928803662552688,0.116167757681001,0.0228614468692737,0.00161281493916195,0.000409099420178818,50.0456622037863
"58",10,10,1,2,30,0.265713849379386,0.953193728547482,0.587888282487054,0.0647436838082176,0.0111415981329015,0.00089581552775261,0.000182413498124508,10.0142801015971
"59",100,10,1,2,30,5.67349101549685,0.686898945012285,0.934374778991002,0.0698058804649631,0.00883128766116511,0.000963838618645136,0.000154015339363176,99.819801566282
"60",50,10,1,2,30,2.4846019890495,0.785078715974925,0.8771582814162,0.0693075458684928,0.00916554641025842,0.000958368601359405,0.000158622808960464,50.0338315598884
"61",10,10,10,2,30,0.0142893943590076,0.996718221123186,0.205077233770095,0.0128583370750251,0.0011269164064935,0.000177371520186753,1.66305846849509e-05,9.99462654690645
"62",100,10,10,2,30,0.655834929648686,0.908194092828216,0.72162596447608,0.0140204903693573,0.000478358142213629,0.00019348662434641,7.85285680348852e-06,100.167632547417
"63",50,10,10,2,30,0.23233789538441,0.958817927945097,0.564315166989535,0.0138950130603487,0.000561371299596569,0.000191761812223572,8.95255522811479e-06,50.0465664833674
"64",10,100,0.1,2,30,2.60747845982446e-06,0.999999353366544,0.0027182264242131,-0.000137232187826132,-8.36713771390878e-06,1.49076963185943e-05,8.93862058394134e-07,10.007037608588
"65",100,100,0.1,2,30,0.000180338509239318,0.999955306657138,0.0270423198559261,-0.000152807648905977,-6.36473156430393e-07,1.65719938855582e-05,5.13937866174207e-08,99.9977514534939
"66",50,100,0.1,2,30,4.54529019312869e-05,0.999988684105181,0.013556424997922,-0.000149475142480568,-1.61292716880142e-06,1.62203893371778e-05,1.57671764784924e-07,50.0128671670064
"67",10,100,1,2,30,1.01263600943412e-06,0.999999747023647,0.00148475272822759,-7.54278552516995e-05,-4.59860077676431e-06,8.1477720338343e-06,4.92143415100807e-07,10.0006049633996
"68",100,100,1,2,30,5.72791012617883e-05,0.999985760517166,0.0148553583168409,-8.36633380293843e-05,-3.61016119643404e-07,8.99936134627167e-06,3.47822963408667e-08,100.087694253218
"69",50,100,1,2,30,2.46200005146055e-05,0.999993853241106,0.00726507195655209,-8.04144219088526e-05,-8.77090735718555e-07,8.65123389077662e-06,8.87321143493012e-08,50.0271894250006
"70",10,100,10,2,30,5.36462842191075e-07,0.999999858338303,0.00026859065242173,-1.38241472068783e-05,-8.90344253932966e-07,1.47541498941167e-06,9.4856991552396e-08,10.0043742865913
"71",100,100,10,2,30,5.41138354807437e-06,0.999998627798045,0.00258324283901752,-1.44507786735874e-05,-1.45786573217213e-07,1.54799879243326e-06,1.52799413166424e-08,100.038362438184
"72",50,100,10,2,30,2.86765206371668e-06,0.999999276027986,0.00130246049772961,-1.42618156265035e-05,-1.55508490677744e-07,1.54047862259796e-06,1.72569714364642e-08,50.031492951463
"73",10,50,0.1,2,30,0.000709283990627445,0.999825684140845,0.0527486651224908,0.000819023628116049,2.63853323147729e-05,0.000230430956644259,1.19430698344231e-05,10.0006601539003
"74",100,50,0.1,2,30,NA,0.987497873991276,0.359923591227215,0.000904651590987434,-2.32637514992718e-05,0.000253092331122633,-1.20060722924383e-06,99.9923900287023
"75",50,50,0.1,2,30,0.0174395832851587,0.996059024154773,0.219709894504913,0.000897191827953333,-1.7182739416346e-05,0.000250952036104073,4.57669818586592e-07,50.0004234201008
"76",10,50,1,2,30,0.000237360281089485,0.999941271580038,0.0296233303782593,0.000440787881512779,1.99662572266638e-05,0.00012732175710248,7.16739252852391e-06,9.99946881490016
"77",100,50,1,2,30,0.0199664800430268,0.995501212169228,0.233497807748181,0.000478214924548243,-5.32638390102469e-06,0.00013840502074563,4.35602009069811e-08,99.9828283358983
"78",50,50,1,2,30,0.00548977455571702,0.998697001374184,0.132768512033218,0.000475573572172266,-2.24291083594652e-06,0.000137625231538879,8.78334123899109e-07,50.0422375234902
"79",10,50,10,2,30,5.38810273194031e-06,0.999998654687494,0.00547492282825533,7.85634519341834e-05,4.55662036331423e-06,2.30774931949723e-05,1.38322917347291e-06,10.0034279608997
"80",100,50,10,2,30,0.000710788193016073,0.999825673885535,0.0526430283479157,8.61384732257818e-05,2.7988395532366e-07,2.53978919069334e-05,1.37143742258529e-07,100.00383108759
"81",50,50,10,2,30,0.00017654941417815,0.999956234086992,0.0267813597436893,8.47338387173074e-05,8.44556597803511e-07,2.48788751534736e-05,3.12078047039689e-07,50.0165345000231
"82",10,10,0.1,2,50,0.781944424489151,0.892540957627639,0.753781226375723,0.120923665415582,0.0350178609972963,0.000457729601400805,0.000164276972046471,9.98454405472319
"83",100,10,0.1,2,50,NA,0.5788492504786,0.968601085014921,0.129146143279978,0.032420515913936,0.000488046369555716,0.000157777326518078,100.208407065342
"84",50,10,0.1,2,50,NA,0.675409780243107,0.939163035837807,0.128593726109526,0.0330091820990174,0.000486491735115057,0.000160078995717589,50.0274729793643
"85",10,10,1,2,50,0.335344250366763,0.944349535797275,0.627149591211173,0.0721835682463865,0.0150600840041378,0.000271114232416143,6.74535763390381e-05,10.013246627
"86",100,10,1,2,50,6.71594262881954,0.667027619783857,0.943767450367118,0.0775937818255966,0.0127805142133296,0.000290480966521571,6.00427413086487e-05,99.8654082504154
"87",50,10,1,2,50,2.97752297265774,0.766032276595854,0.893725764190666,0.0770563516104858,0.013122025092316,0.000288980899657979,6.13271059802189e-05,50.0200341015501
"88",10,10,10,2,50,0.0191281753050223,0.99568037671193,0.232703265560192,0.0144615103088077,0.00139011360004953,5.39461302755201e-05,5.602634479027e-06,9.99529223279859
"89",100,10,10,2,50,0.816679686261378,0.893571116653617,0.752638434913385,0.0157548071358265,0.000675290549395785,5.88143453063852e-05,3.0038539428605e-06,100.097430321903
"90",50,10,10,2,50,0.297186752437866,0.950008050931086,0.603505814394882,0.0156245995897431,0.000768391328503354,5.83148769353585e-05,3.33298203435492e-06,50.0337892479223
"91",10,100,0.1,2,50,6.28502355065247e-05,0.999984395705477,0.0152593819546322,-3.22657518861527e-05,-3.5301725671259e-06,4.36866324356281e-05,2.48071493138506e-06,10.0069684429965
"92",100,100,0.1,2,50,0.00558583104832972,0.998675471041011,0.135221719383174,-3.52280801343972e-05,-2.06979404435545e-06,4.80383071270216e-05,3.79828355784954e-08,99.9790087602084
"93",50,100,0.1,2,50,0.00143241778408361,0.999650842792389,0.0719612901018635,-3.44885371421435e-05,-2.21168112670863e-06,4.71471254848537e-05,3.39890232582863e-07,50.0173289896757
"94",10,100,1,2,50,1.9590185847494e-05,0.999995126806924,0.00837696356339959,-1.97339062890066e-05,-1.66874908127047e-06,2.38946794051492e-05,1.42554243872275e-06,10.0041164368967
"95",100,100,1,2,50,0.00172867782154054,0.999580038077949,0.0786308049713768,-2.22540572909395e-05,-6.27398925549559e-07,2.62912097493657e-05,8.16682751499115e-08,100.076121613055
"96",50,100,1,2,50,0.000479269279951869,0.999881756601303,0.0404516664608264,-2.17134628538534e-05,-8.02247180122572e-07,2.57199734956638e-05,2.50212365549734e-07,50.0331597071939
"97",10,100,10,2,50,6.29176484185621e-07,0.999999836088465,0.00152589957028952,-4.00534527741984e-06,-2.67512167524058e-07,4.33646129916519e-06,2.66306979345642e-07,10.0045047935955
"98",100,100,10,2,50,6.75176190994767e-05,0.99998323121881,0.0149952262000086,-4.23996006000869e-06,-5.90103458470982e-08,4.70293732354479e-06,3.57790968098049e-08,100.024082449322
"99",50,100,10,2,50,1.81189392662332e-05,0.9999954789398,0.00751599561530518,-3.8663856384292e-06,-5.74291066656259e-08,4.6224724757197e-06,5.47866579145656e-08,50.0328281677149
"100",10,50,0.1,2,50,0.00736485608537291,0.9982572405198,0.154143470096471,0.00788426549598247,0.000418633273248898,0.000305336172198695,1.94118764595393e-05,10.0004887846005
"101",100,50,0.1,2,50,NA,0.936004740744345,0.647369463829038,0.00864000615646855,-2.55062827331198e-05,0.00033427513435808,2.74120463163112e-06,99.9821503671643
"102",50,50,0.1,2,50,NA,0.973801708066518,0.477914258050351,0.00854069786276518,3.18944987682578e-05,0.000330570315150543,4.91413368643025e-06,49.9525089690857
"103",10,50,1,2,50,0.00237455612937492,0.999425345165115,0.0912720616319161,0.00437736650313367,0.000252583099317442,0.000170297184835527,1.08260866888728e-05,10.0047094434972
"104",100,50,1,2,50,0.157259045619576,0.970400566278032,0.500646419020894,0.00475939127432141,7.2151248187137e-06,0.000185025038705507,1.41289718154368e-06,99.9516233191129
"105",50,50,1,2,50,0.0484748232136738,0.98960311470821,0.334259429141081,0.00471443711521146,3.6792438217159e-05,0.000183353061293109,2.53824283808957e-06,50.0445909362529
"106",10,50,10,2,50,8.19060605831204e-05,0.999979651780469,0.0178773044800442,0.000799347954981793,4.86263850887466e-05,3.11657751554571e-05,1.92972228337902e-06,10.0031523454946
"107",100,50,10,2,50,0.00735562807074313,0.998267466649566,0.154745703510126,0.000875754154372655,4.99705113886696e-06,3.41506699661203e-05,2.33624883677564e-07,100.017430318456
"108",50,50,10,2,50,0.00191652128126823,0.999534767521407,0.0834885845419912,0.000863149549216703,1.08450242133541e-05,3.36368689385016e-05,4.62779757347706e-07,49.9931823130007
"109",10,10,0.1,2,70,0.833804465061434,0.888304684388142,0.763748292871685,0.122177176136261,0.0377495668271937,0.000185912583176361,7.18680562129526e-05,10.0011316311
"110",100,10,0.1,2,70,NA,0.573444516053735,0.970188723538973,0.130473979923538,0.0354775209469774,0.000198185964843261,6.98929882675589e-05,100.192500509719
"111",50,10,0.1,2,70,NA,0.669989594264604,0.942086463499732,0.129900201012021,0.0360414599055043,0.000197540606655509,7.07624329604058e-05,49.9766190164509
"112",10,10,1,2,70,0.360072226686442,0.941486760329524,0.638981040917252,0.0730350151784032,0.0161767610394203,0.00011003787687575,2.93150057863283e-05,10.0114213872829
"113",100,10,1,2,70,7.06611523740342,0.661401649393161,0.946433138586838,0.0785951554458493,0.0140531852775661,0.000118123849057575,2.66747377406367e-05,99.7985442434172
"114",50,10,1,2,70,3.14713422442327,0.760241583980414,0.898518986765385,0.0779296869069653,0.014278749265458,0.000117213923136336,2.69274424785797e-05,50.0155559852529
"115",10,10,10,2,70,0.0209543437995492,0.99529583473316,0.241934524303622,0.0146890027123882,0.00145411684677932,2.19552007108804e-05,2.36163911446903e-06,10.0014499778013
"116",100,10,10,2,70,0.876618530137127,0.888596203016894,0.762270208427123,0.0160367685214615,0.000741343798031667,2.40045829298484e-05,1.32908066510573e-06,100.135645345314
"117",50,10,10,2,70,0.32024900002422,0.947054561208198,0.615283739326856,0.015854797249719,0.000828313836165146,2.37008703949518e-05,1.44781158283852e-06,50.0118680799036
"118",10,100,0.1,2,70,0.000407431981033526,0.999899604335269,0.0390085948432491,0.000997105517226236,5.0465345667537e-05,6.79295356274856e-05,3.90427342249726e-06,10.0126234554076
"119",100,100,0.1,2,70,0.0336452674494151,0.992639187670463,0.290259287880601,0.00109623310042913,-6.44762135234222e-06,7.4571435472822e-05,1.16540688906904e-07,99.9734048668117
"120",50,100,0.1,2,70,0.00922962562047306,0.997839706515355,0.168826488529153,0.00107694405954872,7.46979908414408e-07,7.3313445468602e-05,5.82343336005026e-07,50.0238549028217
"121",10,100,1,2,70,0.000120976787448377,0.999969997581758,0.021759321951073,0.000545263925137665,3.03913259426612e-05,3.73949804260973e-05,2.2264346289606e-06,10.007983484408
"122",100,100,1,2,70,0.0109066216021256,0.997463820084569,0.18284041968503,0.000596296401907821,-2.01565068383864e-07,4.09716996964156e-05,1.47540456420201e-07,100.109229976913
"123",50,100,1,2,70,0.00302953800079802,0.999269275739782,0.10017055859355,0.000587795944238822,3.76336831329779e-06,4.03745008640452e-05,4.20890965554278e-07,50.0437677293919
"124",10,100,10,2,70,2.58250227992648e-06,0.999999355802691,0.00400186751659634,9.81856585877906e-05,5.97456076917274e-06,6.79064089524542e-06,4.17018110938019e-07,10.0028288856989
"125",100,100,10,2,70,0.000385936358023259,0.999904960857209,0.0385613879632011,0.000106911410801736,6.52774709965259e-07,7.3759802635337e-06,5.11455931475054e-08,100.023530908769
"126",50,100,10,2,70,0.000104911358181906,0.999973966331247,0.0196972873389827,0.000106267289186676,1.22049740689434e-06,7.30121877092055e-06,8.83850992008817e-08,50.0406759838139
"127",10,50,0.1,2,70,0.0199377458539243,0.995451515914503,0.236834827776392,0.0161061442663578,0.00111995652140361,0.00025514027027848,2.05386927133447e-05,10.000572050399
"128",100,50,0.1,2,70,0.87079767160523,0.888028510125873,0.757505409138326,0.0176225891276674,0.000263761767709234,0.000278980517821429,7.42658245498593e-06,99.9327627000412
"129",50,50,0.1,2,70,0.315557396477556,0.947016179145431,0.609220459643661,0.0174278857439778,0.00037250435573863,0.000275873886978157,9.10393854302057e-06,49.9527267083938
"130",10,50,1,2,70,0.00661814797817419,0.998432821121625,0.146214814739907,0.00900196391965301,0.000603469721266939,0.000142735694852216,1.04438718035374e-05,10.0056626739034
"131",100,50,1,2,70,0.361337687277943,0.940962183250987,0.631407685171283,0.00980289836799405,0.000119434442821629,0.000155457193466671,2.89654818511335e-06,99.94998855307
"132",50,50,1,2,70,0.120483958728648,0.976312743324912,0.461845467078171,0.00971093976915446,0.000175854924309199,0.00015391706741796,3.77520091430374e-06,50.0451448651813
"133",10,50,10,2,70,0.000241910688516937,0.999940190657277,0.0301892358754377,0.00165803043575339,0.000105226699779736,2.63075461377178e-05,1.70105331377006e-06,10.0017061354998
"134",100,50,10,2,70,0.0199201915895269,0.99548617065391,0.237767776564747,0.00180949216004495,1.43108374977723e-05,2.87150553997808e-05,2.60991523251716e-07,100.031900977311
"135",50,50,10,2,70,0.00544019025529477,0.998706676661499,0.134772848274681,0.00178881527916912,2.58083894433325e-05,2.83709028407668e-05,4.44944225158597e-07,50.0107268017107
"136",10,10,0.1,2,90,NA,0.886590616027478,0.76790515053807,0.121927846083954,0.0387300761990667,9.180504624883e-05,3.670583273399e-05,9.99891173329956
"137",100,10,0.1,2,90,NA,0.571462965722053,0.970786846846779,0.129919631891845,0.0363916720303941,9.7548746006676e-05,3.56199565921445e-05,100.117157287712
"138",50,10,0.1,2,90,6.4982479221221,0.667432816545731,0.943388127328881,0.129545978811403,0.0371359572038808,9.75099946626752e-05,3.63157645454428e-05,50.0425737100553
"139",10,10,1,2,90,0.371335592515727,0.940201097184714,0.644240859643907,0.0728760234536315,0.0164934716739565,5.42290577814664e-05,1.48251504443774e-05,10.0169725803153
"140",100,10,1,2,90,NA,0.658715487717671,0.947548050598604,0.0783984147627594,0.0144148612542066,5.8180485876442e-05,1.35626021853167e-05,99.799322844883
"141",50,10,1,2,90,3.22234784467552,0.757768239110009,0.90054858631224,0.0778431370009022,0.0147364369243886,5.78870105585149e-05,1.38059575906245e-05,50.0111852055201
"142",10,10,10,2,90,0.0218599716771474,0.99510745277018,0.245891895982156,0.0146843870775283,0.00146990793948248,1.08414723295917e-05,1.18418385815924e-06,9.99946176970038
"143",100,10,10,2,90,0.90415747714105,0.886328963013527,0.766316276335347,0.0160506825375463,0.000767099291422438,1.1865095048242e-05,6.81629095653238e-07,100.078295952141
"144",50,10,10,2,90,0.330940814739527,0.945707817151149,0.620441182151092,0.0158516013306953,0.000848872586200211,1.17098911943287e-05,7.36408746406494e-07,50.0268031727893
"145",10,100,0.1,2,90,0.00130916458747019,0.999680643039824,0.0685668318417151,0.00291040136643829,0.000160876065564225,7.8663997107579e-05,4.78108718176881e-06,10.0145866650306
"146",100,100,0.1,2,90,0.0946255261309793,0.981070608497459,0.42524833015843,0.00319012422511041,-3.42511542639157e-06,8.61605754678902e-05,4.24238258120118e-07,99.9526844188445
"147",50,100,0.1,2,90,0.0277332306657331,0.993820945238117,0.268999891843014,0.00313875116788007,1.69195237261e-05,8.48000872071842e-05,9.53562786139404e-07,50.0284780544114
"148",10,100,1,2,90,0.000396458531019886,0.999902337953586,0.0388002780571589,0.00160118598782785,9.39718937135781e-05,4.34099516152552e-05,2.68307223231278e-06,10.0056247037152
"149",100,100,1,2,90,0.0324826032622631,0.992841072682834,0.288792118795479,0.00175229737787459,4.02178352189298e-06,4.75352387522281e-05,2.62441467484415e-07,100.102277893318
"150",50,100,1,2,90,0.00919230818794288,0.997845452708621,0.168381508089987,0.00173058803417132,1.57831484992656e-05,4.69391329138565e-05,5.81959754648296e-07,50.0538818217425
"151",10,100,10,2,90,1.17725110405341e-05,0.999997058748818,0.00725439336848523,0.000290455397927928,1.7836778324987e-05,7.90293292909752e-06,4.88822591065364e-07,10.0092230354935
"152",100,100,10,2,90,0.00122764195779443,0.99970048909409,0.0682199564804579,0.000317204047986038,1.98927086194223e-06,8.61539661140786e-06,5.96892655573692e-08,100.027959863564
"153",50,100,10,2,90,0.000327027896387262,0.999919354219654,0.0352802922711959,0.000313722648554495,3.71821515683016e-06,8.50691422473383e-06,1.05621310297374e-07,50.0322606870322
"154",10,50,0.1,2,90,0.0330486097803416,0.992672666959206,0.291185652528087,0.022172045217272,0.00184586718921174,0.000186909770972209,1.78265116187488e-05,10.0035185789063
"155",100,50,0.1,2,90,1.2588414618759,0.857144703157669,0.804864989598283,0.0241897004618589,0.000717731571621057,0.000203761000798743,8.65435624062099e-06,99.9074170435278
"156",50,50,0.1,2,90,0.47512246658868,0.926997909941839,0.673179986990609,0.0239435858288473,0.000865303759082442,0.000201752426273373,9.86805992277316e-06,49.9422557648863
"157",10,50,1,2,90,0.0111636297465916,0.997402922315733,0.184729755547782,0.0124248919113957,0.000935610677971031,0.000104700253109982,8.59219891253136e-06,10.0062569163987
"158",100,50,1,2,90,0.542696871850423,0.919454244365696,0.693601816671801,0.0135059482909295,0.000281655350626168,0.00011378444630008,3.17830898943519e-06,99.9443481511776
