"","x_bar","y_bar","gamma","true_n","true_K","KLD","BC","Fc","derrorAB_dn","derrorBC_dn","derrorAB_dK","derrorBC_dK","emp_x_bar"
"33",50,10,1,5,110,NA,0.511032632473226,0.98542867165943,0.148088192767118,0.154729951663059,2.5809038991069e-06,4.32931966582459e-06,49.8636641055335
"34",10,10,10,5,110,0.483537685599121,0.934599020790203,0.695357317228424,0.0416606857585828,0.0164161850823914,6.91830848559478e-07,3.69941550373078e-07,10.0158336327443
"35",100,10,10,5,110,Inf,0.647297963518955,0.957865611337582,0.0447133441694453,0.0159066772438228,7.34364846877817e-07,3.54565454399711e-07,99.6973854735052
"36",50,10,10,5,110,NA,0.747558792745454,0.919396980478981,0.0444295680726026,0.0161010933080725,7.37408654525912e-07,3.68956434252537e-07,49.9837919640806
"37",10,100,0.1,5,110,0.101575260201141,0.979221286619637,0.436033831319864,0.0139217774611482,0.00117017309106463,0.00109438325587668,0.000121897244038934,10.0011478411
"38",100,100,0.1,5,110,2.85541746732998,0.769406532938473,0.885280226377445,0.0150765693782463,0.00048269105203455,0.00118487745873992,7.21543343854545e-05,99.8207843144283
"39",50,100,0.1,5,110,1.16828274266402,0.860415044919282,0.793765614863065,0.0148985734432603,0.000562988237379616,0.00117107404300869,7.78233136202199e-05,49.9294975508493
"40",10,100,1,5,110,0.0356979580284804,0.992095662517006,0.298626942054323,0.00788463346308413,0.00060180302444835,0.000620051020579381,5.70034111525758e-05,10.0106629874787
"41",100,100,1,5,110,1.32111317738175,0.850935838951596,0.810225119036751,0.00857506975927571,0.000192164629508374,0.000675075422434132,2.62275201506245e-05,100.124503018002
"42",50,100,1,5,110,0.502749789292986,0.92307787080027,0.680908327793443,0.00849305265654847,0.000246618748650823,0.000668397336352516,3.038229199445e-05,50.0655695530771
"43",10,100,10,5,110,0.00138723168421254,0.999662032356276,0.0716361287834821,0.00147366420818694,9.67338611566538e-05,0.000115962101057627,7.93593905773794e-06,10.0081405244967
"44",100,100,10,5,110,0.0999109575663437,0.979959447754305,0.435765629119943,0.00160532191451757,1.6398514781364e-05,0.000126196782614088,1.68266060750768e-06,100.033264168664
"45",50,100,10,5,110,0.029892152884034,0.993367543802428,0.278746796859127,0.00158965379391831,2.600590259082e-05,0.000124966457215741,2.42997361856804e-06,50.0438408092526
"46",10,50,0.1,5,110,1.17411873884218,0.865156218610822,0.815693070464655,0.069119027387972,0.0312705633633568,0.00051280089540153,0.00029648690028956,10.0336799966933
"47",100,50,0.1,5,110,NA,0.542124870801364,0.977914021723775,0.0737680680081412,0.0314405133957157,0.000547513395812515,0.000305213721810134,99.7415472150539
"48",50,50,0.1,5,110,Inf,0.63764480773273,0.956669328970936,0.0732208950672203,0.0314699937162084,0.000544352437718707,0.000304803191602019,49.8400185461359
"49",10,50,1,5,110,0.523381608519227,0.92501191465665,0.703232416001611,0.041275317092007,0.0128330165229394,0.000298887829457818,0.000114261691596253,10.013432414457
"50",100,50,1,5,110,Inf,0.626948089429458,0.9594653661935,0.0440092110457948,0.0117916176115344,0.000317104850652799,0.000107628838136531,100.319554491169
"51",50,50,1,5,110,4.20882396879708,0.727771589918248,0.921928683296135,0.0437822154558828,0.0121100961262132,0.000316737984160386,0.000110942625866982,50.0097293039341
"52",10,50,10,5,110,0.0344611644250038,0.992572262001938,0.297137536100586,0.00843852087339633,0.00100078922123123,6.00981103057608e-05,7.935164135156e-06,10.0041508086071
"53",100,50,10,5,110,1.25979788100372,0.860622217497788,0.80933401943857,0.00919931093982874,0.000627225782754109,6.55978210413204e-05,5.43257108351122e-06,100.131139802151
"54",50,50,10,5,110,0.479272577837415,0.928863974546558,0.679576865677982,0.00909123723359532,0.000667581421970188,6.46575526747432e-05,5.64481069233298e-06,50.0461478781677
"55",10,10,0.1,5,30,NA,0.65153759768764,0.960783533293001,0.20022740336131,0.225784292312079,0.00615743798906562,0.00956133538256186,9.98097717159918
"56",100,10,0.1,5,30,NA,0.359529740989101,0.995963907790125,0.204579750387661,0.22714736877944,0.00625315435134826,0.00951709517716294,99.9074330456087
"57",50,10,0.1,5,30,NA,0.428183337081249,0.991955808237504,0.204199687566934,0.228369045532908,0.00627109921928156,0.00968813578102128,49.9746804092328
"58",10,10,1,5,30,Inf,0.755901501016746,0.924146583938264,0.1385032815664,0.125285579430655,0.00407342184039707,0.00481669354863678,10.0313197287217
"59",100,10,1,5,30,NA,0.433566847353046,0.991847327721041,0.144104488816866,0.127684411614563,0.00420378832702802,0.00493213522647687,99.9109707847266
"60",50,10,1,5,30,Inf,0.515943922328897,0.983729411702266,0.143284606414121,0.126908054620597,0.0041790239859859,0.00486446176933282,49.8340058963089
"61",10,10,10,5,30,0.427944467877964,0.93887288525365,0.67413896549545,0.0393178964098988,0.0131000820441957,0.00111971768253827,0.000457634900215796,10.0088142272106
"62",100,10,10,5,30,Inf,0.654602759350871,0.953877823904683,0.0422823937950816,0.0124904518792694,0.0012063664368897,0.000446693664496341,100.259675894133
"63",50,10,10,5,30,3.53282269038916,0.756459153885285,0.911533735632658,0.0419457208962668,0.012652438518029,0.0012002088496022,0.000455077384329537,49.9009699663019
"64",10,100,0.1,5,30,4.08974506449514e-07,0.999999895673794,2.27019385392348e-05,-1.83922069606496e-06,-1.26143925871812e-07,3.4216119422617e-07,2.29087150350559e-08,10.0079056722921
"65",100,100,0.1,5,30,6.86902948033095e-07,0.999999829159779,0.000247953967440537,-2.21407745619723e-06,-1.2983239977578e-08,4.07400307691407e-07,2.3873424696029e-09,100.017445153628
"66",50,100,0.1,5,30,7.6352805178462e-07,0.999999802292599,0.00012144177175684,-2.14067237668158e-06,-2.89850414434928e-08,3.95054712481503e-07,5.32785286364072e-09,50.0155876764595
"67",10,100,1,5,30,5.12851723588613e-07,0.999999873331921,1.10295048260619e-05,-9.00290815345209e-07,-4.48841028947077e-08,1.66426153590513e-07,8.57534935402468e-09,9.9986619567008
"68",100,100,1,5,30,4.61039839497083e-06,0.99999878533652,0.000122620910734798,-1.11171682445567e-06,2.84905831285816e-09,2.01488743896797e-07,-4.13546430279437e-10,100.07344075606
"69",50,100,1,5,30,3.67303971433351e-06,0.999999074858377,4.81221473602083e-05,-8.46687821460173e-07,3.09916654960928e-09,1.5637059847502e-07,-6.29436891810635e-10,50.0317645933318
"70",10,100,10,5,30,5.05314063446398e-07,0.999999866270353,1.2887723085166e-06,-1.1470902461607e-07,-8.81594549980402e-09,1.95001164260224e-08,1.4702985192502e-09,10.00357310771
"71",100,100,10,5,30,3.96670728856675e-06,0.999998964392847,8.85858149671537e-06,-8.46017585768191e-08,-7.92082803758197e-09,1.45887417748771e-08,1.36153713376949e-09,100.049845615205
"72",50,100,10,5,30,2.33507058657253e-06,0.999999393812948,7.80451036112855e-06,-1.2953182107989e-07,6.5052458212926e-10,2.53282529525385e-08,1.54050710500539e-11,50.0230179058069
"73",10,50,0.1,5,30,0.00053945996218993,0.999867464121108,0.0445546271439896,-0.000473582703582022,-2.76207436103861e-05,0.000537119812427016,1.41400039632953e-05,10.001396674602
"74",100,50,0.1,5,30,NA,0.990401471623755,0.32113073137322,-0.000517890493712346,-1.44959136559254e-06,0.00059203703682954,-1.88610577767256e-05,100.005139987201
"75",50,50,0.1,5,30,0.0168259155321346,0.996729138330752,0.191961225571147,-0.000511427042421307,-5.02169101092624e-06,0.000587671213256169,-1.497392921736e-05,49.9900868566871
"76",10,50,1,5,30,0.00015166564418053,0.999962385097321,0.0238436357321996,-0.000275469353156338,-1.53787349149904e-05,0.000287004226167854,1.18908889656432e-05,10.0011882177027
"77",100,50,1,5,30,0.0150597926972616,0.996798361880576,0.195112117797113,-0.000299495019959181,3.87912259568328e-08,0.000310680065322104,-4.63119857901173e-06,99.9788899006
"78",50,50,1,5,30,0.00388844623468363,0.999085150446989,0.108941291909072,-0.000298902133544125,-1.67102425942198e-06,0.000310090994425822,-2.67214031657248e-06,50.0482918928738
"79",10,50,10,5,30,3.74219718975656e-06,0.999999093403567,0.00427476428062842,-5.10543733522003e-05,-3.02789744575409e-06,5.10325484783493e-05,2.90601779136708e-06,9.99923683159985
"80",100,50,10,5,30,0.000430683588685944,0.999893989912796,0.0411481227544893,-5.62215731029485e-05,-2.44513941236814e-07,5.56739364252916e-05,1.1495164006189e-07,99.9874473546862
"81",50,50,10,5,30,0.000101748741820622,0.999974731730422,0.0208948037977062,-5.49512461675195e-05,-6.70943412080805e-07,5.47364792998826e-05,5.06554714465939e-07,50.0069352446097
"82",10,10,0.1,5,50,NA,0.648682675825816,0.964635001781221,0.205760501612054,0.259531737391754,0.000409777174613165,0.000798595477581709,9.93702371595134
"83",100,10,0.1,5,50,NA,0.359274820478859,0.996288399044825,0.210372088447458,0.262068325107061,0.000418106169317867,0.000800641035610653,97.015510434779
"84",50,10,0.1,5,50,NA,0.790985982240545,0.923161249550864,0.1987768009575,0.255193177281234,0.000398030160885067,0.000806336707153375,4.41754853216914
"85",10,10,1,5,50,NA,0.751657643668074,0.930475290162508,0.142737196590215,0.145323086542891,0.000265313497928671,0.00038661174901159,10.0255992261357
"86",100,10,1,5,50,NA,0.444067614428498,0.991562214719778,0.149268363147349,0.151919326268278,0.000278637332628747,0.000413061606003185,87.5739182961892
"87",50,10,1,5,50,NA,0.511770826472337,0.98516109221405,0.147530187918817,0.14769061938814,0.000271947325941104,0.000390756743886334,49.820722668834
"88",10,10,10,5,50,0.47836075981582,0.934969296939549,0.693343387416191,0.0418064039122307,0.0162426190505588,7.55604286870174e-05,3.9160139489748e-05,10.0083145307017
"89",100,10,10,5,50,NA,0.647388508998346,0.957633117226551,0.0449488359132377,0.0160640884408381,8.12654664622173e-05,3.97480302712771e-05,100.111847445803
"90",50,10,10,5,50,Inf,0.748896695090144,0.918591484067783,0.0447666883650604,0.0163341931795418,8.19156036880745e-05,4.13308842546647e-05,49.8488371182849
"91",10,100,0.1,5,50,3.18791971061874e-06,0.999999205744133,0.00333350990508396,-0.000111993059991729,-6.21805195677752e-06,2.82374131823848e-05,1.49636152158263e-06,10.0084088588067
"92",100,100,0.1,5,50,0.000283550978996351,0.999930107619482,0.0329619688716681,-0.00012423638013242,1.72453609015216e-07,3.13448927259844e-05,-1.25227279351532e-07,100.002623279107
"93",50,100,0.1,5,50,6.92718574502554e-05,0.999982777696552,0.0165640421020966,-0.000121641720523525,-6.40875107745277e-07,3.06701951702768e-05,8.0738593596102e-08,50.0157265890676
"94",10,100,1,5,50,1.369132230626e-06,0.999999659039278,0.00175524884921707,-6.03472039463792e-05,-3.50083005436893e-06,1.4917986151823e-05,8.48232790040396e-07,10.0001515882
"95",100,100,1,5,50,7.76086139191156e-05,0.999980695652166,0.0173968853352233,-6.66757496601546e-05,-1.04596422414865e-07,1.63717932353221e-05,9.70124959378806e-09,100.072293024055
"96",50,100,1,5,50,3.3806378496514e-05,0.999991569862285,0.00863493788302276,-6.45362541873932e-05,-4.89256017705502e-07,1.59265475949696e-05,1.01686507789822e-07,50.0323839358
"97",10,100,10,5,50,6.57394322188078e-07,0.999999832103845,0.000305217856759648,-1.07358377696127e-05,-6.47563765627559e-07,2.60031625961679e-06,1.5649658535507e-07,10.0043220870082
"98",100,100,10,5,50,6.6337911829374e-06,0.999998326346902,0.00300980349039752,-1.15052990888472e-05,-1.07926988699189e-07,2.79808473923477e-06,2.49705252850788e-08,100.034684241686
"99",50,100,10,5,50,4.03421121955852e-06,0.999998992856637,0.00152453021294146,-1.13581474299039e-05,-1.24724392614171e-07,2.79475826035513e-06,3.17050908643202e-08,50.0292987818561
"100",10,50,0.1,5,50,0.156526203369798,0.969412205596983,0.492425854055809,0.0133713278174537,0.000714216212673522,0.00337489218841635,0.000323307135267075,10.0058287901122
"101",100,50,0.1,5,50,3.97643446424291,0.727400068690762,0.906896342186176,0.0145493624714989,3.1408532561983e-06,0.00366792767828979,0.000165141066832097,99.7957222279107
"102",50,50,0.1,5,50,1.67266642819246,0.826100951619229,0.829035778183307,0.0143595177057229,9.16519242433742e-05,0.00362337912297938,0.000184433491491406,49.9208685596
"103",10,50,1,5,50,0.0544173080304363,0.988235553793425,0.347920832836881,0.00760595612826905,0.000438762532080829,0.00193972198976168,0.000159183104509649,10.0090837073691
"104",100,50,1,5,50,1.81892271007254,0.818949758462776,0.842011700153968,0.00825765088487966,2.75100453249217e-05,0.00210443039173344,6.09007947499726e-05,99.8999040996505
"105",50,50,1,5,50,0.718694814883359,0.899873339138562,0.727787854004209,0.00819766636876141,7.82428100497629e-05,0.00209057285126004,7.33332237769169e-05,49.9850460601701
"106",10,50,10,5,50,0.00222021564079232,0.999462240996302,0.0882939031068043,0.00143370839315175,8.82539292102196e-05,0.000367539612804168,2.43400977187649e-05,10.0044721273004
"107",100,50,10,5,50,0.146167727498705,0.972098852494442,0.49229755654203,0.00156262449080923,9.35569159768416e-06,0.000400399393487536,4.37493262470075e-06,100.018705523428
"108",50,50,10,5,50,0.0449608945801727,0.990274998194985,0.326641235327637,0.00154820696743811,1.96879296312732e-05,0.000396498468140055,6.98271458797626e-06,50.0145857274044
"109",10,10,0.1,5,70,NA,0.64817891944859,0.964991494869434,0.204567083045036,0.258771946248704,5.5987523447933e-05,0.000110899531874397,9.94816356990604
"110",100,10,0.1,5,70,NA,0.544911298892514,0.981564516465515,0.207235132848114,0.262364207903414,5.70777387827893e-05,0.000115462373773348,19.13614775423
"111",50,10,0.1,5,70,NA,0.424395629456802,0.992914713750785,0.209007652408101,0.263932233945033,5.76024088506403e-05,0.0001155608778423,50.1719259958614
"112",10,10,1,5,70,Inf,0.750767589445233,0.931359313215272,0.143009343773319,0.148777848257851,3.70578719685959e-05,5.63098177842124e-05,10.0399055601998
"113",100,10,1,5,70,NA,0.429066534433953,0.992658314294394,0.148247486211965,0.149996220301956,3.77580366966144e-05,5.55282041332485e-05,100.005234943253
"114",50,10,1,5,70,NA,0.511306382246186,0.985292906800801,0.147035177352242,0.150538272900573,3.76205552114874e-05,5.84579738220074e-05,49.9012554250371
"115",10,10,10,5,70,0.482424699202163,0.934684737850352,0.694983072102739,0.0417281436959971,0.0164223657453519,1.03601676489715e-05,5.52301953634569e-06,10.0135919128932
"116",100,10,10,5,70,Inf,0.647102069474824,0.957920534130685,0.0450782444986214,0.0164515057228481,1.12387796049802e-05,5.65314973115688e-06,99.7398355149894
"117",50,10,10,5,70,Inf,0.747843109655889,0.919212863341266,0.0444920224890113,0.0160870177771838,1.10324643354524e-05,5.46270241530113e-06,49.9396268990732
"118",10,100,0.1,5,70,0.000886749508444808,0.999782706164342,0.0563832329272869,-0.000231251061806524,-2.20267787218273e-05,0.000291767132551044,1.18925098623088e-05,10.0118854680739
"119",100,100,0.1,5,70,0.0750289164062232,0.986081560368261,0.3754735687916,-0.000250002228568732,-1.0740905495927e-05,0.000319554398935371,-5.32601001330136e-06,99.9664747270793
"120",50,100,0.1,5,70,0.0208929588733598,0.995484877646567,0.229715669478781,-0.000248273538033894,-1.18838301519606e-05,0.000313986770598694,-3.11925864350529e-06,50.0330924376206
"121",10,100,1,5,70,0.000253949310442934,0.999937193454428,0.0310964967162384,-0.000138369293793178,-1.04076053835699e-05,0.000158697711888844,7.85591016058175e-06,10.0030878137951
"122",100,100,1,5,70,0.0226606305547914,0.995023889025985,0.243493304160494,-0.000153410350724507,-2.93914200920004e-06,0.000173463585869662,-1.22146078459881e-06,100.105391331174
"123",50,100,1,5,70,0.00627432898044755,0.998523086133461,0.138707860519045,-0.000149963214163199,-4.05931866227359e-06,0.000171552313022484,-8.196649628073e-08,50.0603964345456
"124",10,100,10,5,70,5.83789326854817e-06,0.99999854275055,0.00569610904406073,-2.68905119713249e-05,-1.68378252826022e-06,2.86145915053442e-05,1.68547655562628e-06,10.0040059270904
"125",100,100,10,5,70,0.000776553243286887,0.999809780433268,0.0541152922575028,-2.88243943948375e-05,-2.65520313337065e-07,3.10765394665046e-05,1.34013806079945e-07,100.044113402896
"126",50,100,10,5,70,0.000215048116556049,0.999946918305644,0.0278770529873949,-2.80338662064903e-05,-3.85130583717408e-07,3.07767852405922e-05,3.02528317799192e-07,50.0342505259205
"127",10,50,0.1,5,70,0.674474020233639,0.901561729396727,0.731913704254867,0.0473605139094622,0.0114304117910172,0.00289668663009937,0.000873035240368082,10.0317464695841
"128",100,50,0.1,5,70,11.5663439082169,0.588561976543215,0.964632875302346,0.0508821335209806,0.0103032231392295,0.00311033266781745,0.000825529020647255,99.7392247111871
"129",50,50,0.1,5,70,5.25794682396924,0.687615481605161,0.931420631089662,0.050436284239469,0.0104764072334447,0.00308744120924236,0.000836137393499609,49.7484293905799
"130",10,50,1,5,70,0.27982889420296,0.951314933432073,0.598742496303376,0.0279872625656815,0.00495489391571782,0.00169505500398916,0.000359270284522419,10.028186106162
"131",100,50,1,5,70,5.89890651565681,0.679662946251346,0.937050140029061,0.030076381838848,0.00391610149760606,0.00181767106428251,0.000302241480542217,100.197707288874
"132",50,50,1,5,70,2.57828554313005,0.779555849726435,0.881488267019695,0.0299050993203564,0.00409416953460083,0.00181225214509954,0.000314168479450183,49.9840398980622
"133",10,50,10,5,70,0.0151996807360463,0.996522667706805,0.212084693844282,0.00555336457343722,0.000491691533659952,0.000334317272631449,3.18604683517819e-05,10.0052028721896
"134",100,50,10,5,70,0.687688325215549,0.905200793303652,0.729512053147464,0.00603838008564856,0.000211812104558767,0.000363416398595784,1.53879035469797e-05,100.187633430919
"135",50,50,10,5,70,0.244987261687229,0.957061839174707,0.574208254198646,0.00598767147245961,0.000248017457016695,0.000360287241738979,1.74887074843086e-05,50.0137528239234
"136",10,10,0.1,5,90,NA,0.648101094145286,0.965061594616372,0.204315636057611,0.258887048443874,1.24805312733773e-05,2.4885857050179e-05,9.95047309168798
"137",100,10,0.1,5,90,NA,0.543908525697188,0.981665850216941,0.206094377113004,0.256462323176426,1.24289026455428e-05,2.38597318586843e-05,19.2510096403542
"138",50,10,0.1,5,90,NA,0.693238243825032,0.955224885605368,0.202747146928895,0.25635034008455,1.23756383180809e-05,2.44981120577222e-05,7.68666639217333
"139",10,10,1,5,90,Inf,0.750560928760743,0.931528265696043,0.142810424772206,0.148324528572711,8.22710207839389e-06,1.24109631494929e-05,10.0483565450611
"140",100,10,1,5,90,NA,0.443341218197569,0.991670689204409,0.148606159565228,0.153389425214156,8.53052393164099e-06,1.31782778450603e-05,87.7363670105504
"141",50,10,1,5,90,NA,0.511004850560592,0.985426398365877,0.14810347955842,0.153051558929315,8.53140274201811e-06,1.33622251748265e-05,49.8753780143172
"142",10,10,10,5,90,0.483388916658979,0.934570118481279,0.695168234914531,0.0416556533029416,0.0164310273137408,2.30762393387115e-06,1.2461668366569e-06,10.0143382881674
"143",100,10,10,5,90,Inf,0.646783940545544,0.958023819200623,0.0450999121255385,0.0164424577713144,2.50325002491749e-06,1.25819234035916e-06,99.7200803286321
"144",50,10,10,5,90,Inf,0.747649214426757,0.919274987383055,0.0443718083521719,0.0159630641137391,2.44205596105552e-06,1.19924131068008e-06,49.960298864639
"145",10,100,0.1,5,90,0.0209665779431394,0.995220582505289,0.236940303341573,0.00360791885710912,9.97948055547572e-05,0.000830884968110774,4.74259070772363e-05,10.0218749808606
"146",100,100,0.1,5,90,0.904401261385994,0.888445621657468,0.755921541944674,0.00392567764274642,-0.000113928244594096,0.000903032099187347,2.01824838889872e-06,99.8786921597666
"147",50,100,0.1,5,90,0.330335050200333,0.946578625709187,0.607394576855082,0.00388194321722371,-8.80176890803896e-05,0.000891968477670198,7.32455268022256e-06,49.9849064384075
"148",10,100,1,5,90,0.00655881532453738,0.998441906791673,0.145196831618959,0.00198926538489585,8.41371235700462e-05,0.000464915865928178,2.7350312947392e-05,10.0034447721873
"149",100,100,1,5,90,0.367774933025874,0.94116039313828,0.62981631932804,0.00216097062625515,-3.04444457481501e-05,0.000506353920705329,1.72741571850681e-06,100.197784114609
"150",50,100,1,5,90,0.123050320308294,0.976173946433726,0.459918056074452,0.00214490778326992,-1.63099268995763e-05,0.000501606000026847,5.02357888577145e-06,50.0584492288649
"151",10,100,10,5,90,0.000219293100680313,0.99994574627343,0.0298347209367292,0.000363059209506948,2.11457625048444e-05,8.57470219011884e-05,5.23525422721788e-06,10.0031045408016
"152",100,100,10,5,90,0.0196062229445807,0.995551306541653,0.23511229825502,0.000395512484867382,9.62972761024772e-07,9.31668868436989e-05,5.41813204942267e-07,100.033927051264
"153",50,100,10,5,90,0.00542871666910172,0.99871003781898,0.133249529042593,0.000391713704850997,3.40897574730733e-06,9.21650250148199e-05,1.10056923845245e-06,50.0343703546381
"154",10,50,0.1,5,90,1.03075401269699,0.873670817060106,0.796538144405188,0.0649923263921242,0.0249727234083157,0.00131133973096932,0.000628525404289249,10.0329596050165
"155",100,50,0.1,5,90,Inf,0.552910599791342,0.975052357673533,0.0695022685953874,0.0246249931389701,0.00140446012624572,0.000637429125268535,99.5914345958129
"156",50,50,0.1,5,90,7.35882562615808,0.649507645454022,0.95109852202007,0.0688850905796154,0.0247170650625825,0.0013927869991417,0.000638140119216293,49.7704619823561
"157",10,50,1,5,90,0.450438852642326,0.931751450775017,0.678176727550685,0.0386678664279166,0.0103441138986218,0.000765585758566048,0.000246448993596163,10.0211576260725
"158",100,50,1,5,90,8.33672211620393,0.639780176812466,0.954586969332842,0.0413037092553789,0.00927363308196927,0.000814876980985786,0.00022831232840922,100.261960741258
"159",50,50,1,5,90,3.73464106992278,0.740324436166843,0.913005186464322,0.0411082195165033,0.00952135598147881,0.000813313838429369,0.00023427800576821,49.9491784854898
"160",10,50,10,5,90,0.0281782166305581,0.993811453549612,0.273974582724824,0.00784237758844873,0.000853868956197123,0.000153371456904988,1.82978420442777e-05,10.0042530518004
"161",100,50,10,5,90,1.08577119867402,0.872401269259161,0.791053384012057,0.00853671536513884,0.000490266164274204,0.000167003892382673,1.1468358818133e-05,100.16999870719
