"","x_bar","y_bar","gamma","true_n","true_K","KLD","BC","Fc","derrorAB_dn","derrorBC_dn","derrorAB_dK","derrorBC_dK","emp_x_bar"
"68",100,100,1,1,30,0.000186348337151214,0.999953850313593,0.0268293812044375,2.59150422044387e-05,3.41845372345101e-08,6.92623131410879e-06,3.46837203791165e-08,100.074884155863
"69",50,100,1,1,30,6.53827282984571e-05,0.999983715562529,0.013380486730937,2.53022643598794e-05,1.72135253264662e-07,6.74878720709724e-06,7.80944529333516e-08,50.0242894106757
"70",10,100,10,1,30,6.08005699369842e-07,0.999999844294126,0.000490933274500159,4.12753035802333e-06,2.48934891915022e-07,1.13495301097671e-06,6.85109253926201e-08,10.0062403134069
"71",100,100,10,1,30,9.77969600189683e-06,0.999997538342963,0.00484394835970939,4.5162923242686e-06,3.70808558269322e-08,1.22433667467625e-06,1.17646111214743e-08,100.04642820574
"72",50,100,10,1,30,4.91627497857042e-06,0.999998749848716,0.00240736691484924,4.57829674407682e-06,5.55034156784913e-08,1.20010651125617e-06,1.38444104079759e-08,50.0262021308
"73",10,50,0.1,1,30,0.000155156562244732,0.999961542745276,0.0259235095798675,0.00167465441248431,9.21069944719312e-05,4.88642128650604e-05,2.84411638225991e-06,10.0020178470988
"74",100,50,0.1,1,30,NA,0.996435343803338,0.211740907244345,0.00184168933100255,-2.43214484313788e-06,5.36935287058456e-05,1.15475401814064e-07,100.002905814001
"75",50,50,0.1,1,30,0.00417186103283777,0.999001786580911,0.118587039037903,0.00182730412378155,9.5368824734334e-06,5.32676119856789e-05,4.62482044704498e-07,49.9939225332757
"76",10,50,1,1,30,5.4778526371511e-05,0.999986378482054,0.0144249390550916,0.000920057369049674,5.33958698007413e-05,2.69695354321592e-05,1.61459773107997e-06,10.0036554147007
"77",100,50,1,1,30,0.00496013176450403,0.998817812341879,0.127632155725713,0.00100186492796405,2.48572915325521e-06,2.9379215496535e-05,1.27578724482546e-07,99.9791404197104
"78",50,50,1,1,30,0.00133267459010992,0.999674952930179,0.0684308228717053,0.000995074534044623,8.39648806346721e-06,2.91751857001126e-05,2.97930957680497e-07,50.0522036840157
"79",10,50,10,1,30,1.61352637966974e-06,0.999999613023643,0.00266159727816475,0.000167799919327035,9.87178027327319e-06,4.92836268507995e-06,2.92103560783056e-07,10.0022529052016
"80",100,50,10,1,30,0.000164338416185445,0.999959295699118,0.0261740620842907,0.000183949833075011,1.15656320501468e-06,5.41182616046961e-06,3.58709304508688e-08,100.010374794119
"81",50,50,10,1,30,3.98192019482176e-05,0.999990101565802,0.0130105423355085,0.00017867223668846,2.41249031845686e-06,5.25300820543983e-06,7.3652107059497e-08,50.0178458368464
"82",10,10,0.1,1,50,0.0729282616501231,0.984738698744947,0.389310144966468,0.0640831409000304,0.00543523283884787,0.000168661328502112,1.71546746153793e-05,9.98892301469557
"83",100,10,0.1,1,50,2.29364464654516,0.80149995902513,0.865069786159159,0.0696823849092215,0.00222042228848911,0.000183460762740217,9.13230113172567e-06,100.072226295994
"84",50,10,0.1,1,50,0.922914229003739,0.884909441236453,0.762346179441656,0.0691025126225305,0.00262082530013767,0.000181858815584016,1.01341905325658e-05,50.0137796132055
"85",10,10,1,1,50,0.0255196140221299,0.994256354190706,0.259848789864615,0.0362895629732015,0.00280564675120936,9.59739909955489e-05,8.32245970684502e-06,10.009986148798
"86",100,10,1,1,50,1.02535083483306,0.875690450521216,0.778843300031353,0.0395546564965646,0.000926955015505506,0.000104419393653203,3.48896407834632e-06,99.8897284917369
"87",50,10,1,1,50,0.378279812165549,0.938973616278985,0.637396018957887,0.0390544877856501,0.00115307934723279,0.000103151988471021,4.06518120094129e-06,50.0376158555608
"88",10,10,10,1,50,0.000959156328010574,0.999765249487403,0.0597910126508415,0.00676131053554117,0.000445837745291725,1.79090429457264e-05,1.21148719156747e-06,9.99709641559971
"89",100,10,10,1,50,0.0736016632468456,0.984762056526472,0.39074873527377,0.00742249981831445,7.82411511517417e-05,1.96783033748522e-05,2.43614224649613e-07,100.136233104886
"90",50,10,10,1,50,0.0214426750652674,0.995146863459555,0.24189643625636,0.00731466618775081,0.00012498543221261,1.9385320161148e-05,3.66218295020429e-07,50.027506038922
"91",10,100,0.1,1,50,2.70021249065122e-05,0.999993284215385,0.0102216600092778,0.000514914291658515,2.9982381396934e-05,1.23278928931547e-05,7.39281244895454e-07,10.0092196690972
"92",100,100,0.1,1,50,0.00252697313082874,0.99938913628568,0.0945600671541906,0.000567580914078191,1.37019582026619e-06,1.35907880979646e-05,5.88663418147298e-08,99.9890284229462
"93",50,100,0.1,1,50,0.00064030922255216,0.999842563615074,0.0491578536484698,0.00055628547368924,4.92945362232912e-06,1.33159895177697e-05,1.42905920490971e-07,50.0157835537047
"94",10,100,1,1,50,8.71598061878427e-06,0.999997832909492,0.00563118778150276,0.00028206211356417,1.70656445872166e-05,6.77341340561035e-06,4.16282330984714e-07,10.004945786502
"95",100,100,1,1,50,0.00078759327808319,0.999807142712119,0.0540524752647378,0.000309478754473654,1.24514839168774e-06,7.44511753609944e-06,3.71169188948873e-08,100.0807887758
"96",50,100,1,1,50,0.00023785339862692,0.999941053419479,0.0274355037324469,0.000302562771368419,3.23036259487901e-06,7.2795281735512e-06,8.54351241911741e-08,50.0392813181414
"97",10,100,10,1,50,7.30183631571471e-07,0.999999810922179,0.00102940402868974,5.11842572236156e-05,3.09884264456426e-06,1.23529271122346e-06,7.5148969957622e-08,10.0049245531064
"98",100,100,10,1,50,3.04256104450291e-05,0.999992412196552,0.0100513517757484,5.49732081911117e-05,4.39374517223989e-07,1.32510013446863e-06,1.10058826580285e-08,100.041164042601
"99",50,100,10,1,50,1.07548818156781e-05,0.999997309304747,0.00501508888025989,5.42042906280146e-05,6.36969661300407e-07,1.30004567531357e-06,1.54287044436491e-08,50.0262175284869
"100",10,50,0.1,1,50,0.000489382837983882,0.999879453148246,0.0445467322184122,0.00419321098772129,0.000238923320299383,4.09654277161792e-05,2.45274560565704e-06,10.0028862208994
"101",100,50,0.1,1,50,NA,0.990749251151146,0.319377308370771,0.00459624932778764,3.26851528158707e-06,4.48651806364016e-05,1.71214089164458e-07,100.002901271599
"102",50,50,0.1,1,50,0.012066709906868,0.997202031005737,0.190326146586504,0.00456080886904595,3.34205386694849e-05,4.45226856948636e-05,4.64125504495076e-07,49.9954954281851
"103",10,50,1,1,50,0.000168823551746487,0.999958188689906,0.0250219195681974,0.00231356081646539,0.000138430326098067,2.2651299772781e-05,1.39193834936091e-06,10.0008720735001
"104",100,50,1,1,50,0.0142234505438218,0.996723312659501,0.203858876655832,0.00251397801909108,9.24371542621546e-06,2.46204894392136e-05,1.31659306675887e-07,99.9860558896028
"105",50,50,1,1,50,0.00392786078048623,0.999058827153369,0.114121821359828,0.0025018601593052,2.44169794501605e-05,2.4499820549671e-05,2.79105812038604e-07,50.0520540919041
"106",10,50,10,1,50,4.41119717977395e-06,0.99999889670073,0.004640318137082,0.000421001108339118,2.52746157532147e-05,4.12834608717954e-06,2.48848971705193e-07,10.0026942061013
"107",100,50,10,1,50,0.000513253589536181,0.999873838419051,0.0448511441513077,0.000461970111380816,2.82980906730147e-06,4.53143903182524e-06,2.91809715768721e-08,100.0004960724
"108",50,50,10,1,50,0.000125843638974026,0.999968779866547,0.0226542275310388,0.00045143004813949,6.03980281200478e-06,4.42613021616501e-06,6.08595946533248e-08,50.0177396705444
"109",10,10,0.1,1,70,0.0848214387836811,0.982502079165694,0.411107982169319,0.0688956961718804,0.00637349770301202,0.000100149605081921,1.10597770747444e-05,9.99388138069633
"110",100,10,0.1,1,70,NA,0.789069824825808,0.875421267731889,0.0749542193973909,0.00301199222805001,0.000108969200645248,6.45266982562426e-06,100.060184721454
"111",50,10,0.1,1,70,1.0378685914214,0.875186419412268,0.778310034639519,0.0742832335691791,0.00343586553668649,0.000107951842926857,7.031066266188e-06,49.9920636544857
"112",10,10,1,1,70,0.0301407313636021,0.993283167354718,0.278049969256024,0.0391434574382238,0.00321043389537678,5.71252867955384e-05,5.25695841424136e-06,10.0115149343058
"113",100,10,1,1,70,1.15708896392507,0.865384426695937,0.794221909228864,0.0426132694516243,0.00121682458069948,6.20828865987754e-05,2.43229542907369e-06,99.8993230272591
"114",50,10,1,1,70,0.432020729369325,0.932314367533366,0.658119601110488,0.0420397069987081,0.00144995104887303,6.12724910381501e-05,2.75668050649537e-06,50.0460748917585
"115",10,10,10,1,70,0.00114643785226947,0.999720042399373,0.065114996864334,0.00729495590208618,0.000487801986268046,1.06571909838199e-05,7.32128519523355e-07,9.99684613099779
"116",100,10,10,1,70,0.0861513518186002,0.98245060922096,0.412381868259781,0.00799938808634855,9.217339773099e-05,1.16938216909332e-05,1.57631099330385e-07,100.121497426797
"117",50,10,10,1,70,0.0252986969350203,0.994324343227261,0.259091705607778,0.00789861552096482,0.000143553811387469,1.15467524981425e-05,2.32302597502574e-07,50.0258831186104
"118",10,100,0.1,1,70,6.3633513837473e-05,0.999984203430288,0.0154470700990897,0.00113019849145476,6.66663446293987e-05,1.17884886197103e-05,7.13180819816148e-07,10.0069897695783
"119",100,100,0.1,1,70,0.00565383595056302,0.998656553383682,0.13666290723755,0.00124292928513701,3.69349360469845e-06,1.29623141613055e-05,5.95014867374303e-08,99.9814118093145
"120",50,100,0.1,1,70,0.00145581699767734,0.999645097875669,0.0727546520553645,0.00121949655605588,1.13856970982105e-05,1.27154072596603e-05,1.38797540760203e-07,50.0149124502089
"121",10,100,1,1,70,1.99768717252964e-05,0.999995030367445,0.00851792614803494,0.000619108862391436,3.76952975987502e-05,6.46849100721998e-06,3.99072636393116e-07,10.0038747402984
"122",100,100,1,1,70,0.00177466522556562,0.999569136939613,0.0798915053474792,0.000680835815119453,3.03673381963118e-06,7.1204039658655e-06,3.76446909028233e-08,100.081246261286
"123",50,100,1,1,70,0.000488097366956145,0.999879650030646,0.041188824481031,0.000667229044627173,7.47404114735928e-06,6.9776363024853e-06,8.44758017472971e-08,50.0332252439565
"124",10,100,10,1,70,6.92900906577794e-07,0.99999982478232,0.00155425545663843,0.000112141900013899,6.82132938650853e-06,1.17545835851385e-06,7.1644007596265e-08,10.0025999966
"125",100,100,10,1,70,6.81023562288469e-05,0.999983071944764,0.0152513155337903,0.000121549062537587,9.64987469220883e-07,1.27291397426049e-06,1.03952184680191e-08,100.024999754465
"126",50,100,10,1,70,1.68357798931718e-05,0.999995789324861,0.0076672586438625,0.00012015408203235,1.43500347216278e-06,1.25485937627645e-06,1.50871438985535e-08,50.028073668441
"127",10,50,0.1,1,70,0.000900116016110185,0.999779402221665,0.0591390958324239,0.00639325079498889,0.000374908557611349,3.28691391280073e-05,2.02368501568269e-06,10.0009524212008
"128",100,50,0.1,1,70,NA,0.985081259430042,0.38768398498558,0.00701004880275201,1.82332227182424e-05,3.60161682015235e-05,2.06487471174839e-07,100.002134014703
"129",50,50,0.1,1,70,0.0209870529896743,0.995251095572587,0.240613202582485,0.00695023252095096,6.37245498072346e-05,3.57075102323587e-05,4.38955087302453e-07,49.9864346486715
"130",10,50,1,1,70,0.0002973847874494,0.999926546334209,0.0334897675079774,0.00353659204192355,0.000214930137232584,1.82102737792659e-05,1.13632192231707e-06,9.99934872819954
"131",100,50,1,1,70,0.0245682739773532,0.994487675308063,0.256705117530678,0.00383821790935782,1.81773320153609e-05,1.97641995092148e-05,1.27107516647711e-07,99.9877509718833
"132",50,50,1,1,70,0.0069564804130976,0.998357398997664,0.148044499774589,0.00382060977206538,4.11102607191639e-05,1.96743837709111e-05,2.44606025251672e-07,50.0459190390643
"133",10,50,10,1,70,7.89842604986718e-06,0.999998027926169,0.00625002164799051,0.000643550306501769,3.91166047775889e-05,3.31633838803594e-06,2.02733158255543e-07,10.0019352856041
"134",100,50,10,1,70,0.000946993425532,0.999768553356072,0.0595544246769264,0.000706095931985216,4.53787215338335e-06,3.6406929528856e-06,2.45293711751136e-08,99.9931184626413
"135",50,50,10,1,70,0.000232064268764045,0.999942580974093,0.0304466537477269,0.000693093718554307,9.34705957512156e-06,3.5723628033719e-06,4.95288717719112e-08,50.0105542589979
"136",10,10,0.1,1,90,NA,0.981074762786422,0.423962847079191,0.0713881815681338,0.0069501795493766,6.62446857173768e-05,7.68901804401996e-06,9.99130972560608
"137",100,10,0.1,1,90,2.72215317993917,0.781933746984228,0.881066993183686,0.0776005963384227,0.00352246564797813,7.20258152283407e-05,4.69988211221646e-06,100.097106314607
"138",50,10,0.1,1,90,1.11157799412635,0.86930600799984,0.787365131185234,0.0769586278212084,0.00395613534859852,7.13983364672209e-05,5.078048614821e-06,49.9908602969909
"139",10,10,1,1,90,0.0330646645591633,0.992676315294463,0.288827920978563,0.0405766574416953,0.00344690176502162,3.77776198302477e-05,3.60542381042336e-06,10.0129594486987
"140",100,10,1,1,90,1.23934541309557,0.859390820326482,0.802752554641097,0.0441782452075822,0.00140641939811773,4.10742259769433e-05,1.76417594129466e-06,99.9130327941696
"141",50,10,1,1,90,0.466883665147006,0.928176265430218,0.67024690002946,0.0436477099692765,0.00164794533153751,4.05982156908755e-05,1.97889787300994e-06,50.0471146039293
"142",10,10,10,1,90,0.00127242162007248,0.999689646198617,0.068483112265495,0.00757973357621605,0.00051038896178288,7.06429119637923e-06,4.89134477807832e-07,9.99837744800016
"143",100,10,10,1,90,0.0943242909512298,0.980996455823375,0.425467812829753,0.00831377738457146,0.000102793852840779,7.75523135771982e-06,1.11882851114318e-07,100.122656933158
"144",50,10,10,1,90,0.0278310307366054,0.993792945541651,0.26926614150686,0.00819513126216903,0.000155430917764627,7.64335203040056e-06,1.60583528593548e-07,50.0248489757751
"145",10,100,0.1,1,90,0.000104354780839084,0.999974132836699,0.0202679207299592,0.00176977996267735,0.000105105259148928,1.08048737860716e-05,6.573573782532e-07,10.0085379067915
"146",100,100,0.1,1,90,0.00953279845516295,0.997770004192635,0.172426373720169,0.00194297989594435,6.75721415017795e-06,1.18637159784726e-05,5.96256027500984e-08,99.9779759529648
"147",50,100,0.1,1,90,0.00250284131969396,0.999394674184167,0.0937778748696407,0.00190992983764828,1.86977959957777e-05,1.16599885528973e-05,1.31727458646776e-07,50.0177422779284
"148",10,100,1,1,90,3.44580575439771e-05,0.999991423573558,0.0112106326139026,0.000971103524537359,5.90697175224366e-05,5.93630777891185e-06,3.65702134932682e-07,10.0037268053015
"149",100,100,1,1,90,0.00300170081732941,0.999277598445811,0.102604009226478,0.00106560133671811,5.04673105403283e-06,6.520454166094e-06,3.61320986247096e-08,100.096570918297
"150",50,100,1,1,90,0.00081966219988855,0.999798730143672,0.0535770054112299,0.00104519582797224,1.20127042487019e-05,6.39444231085239e-06,7.90122593383619e-08,50.0365190433191
"151",10,100,10,1,90,5.86182985648805e-07,0.999999852464157,0.00205552910733399,0.000176572601328023,1.06067806940546e-05,1.0821600519913e-06,6.51370999490208e-08,10.0009160230998
"152",100,100,10,1,90,0.000102538505483781,0.999974582312714,0.0200604471642156,0.000191100757848886,1.50140096122902e-06,1.17025894216683e-06,9.42080382545993e-09,100.029937803482
"153",50,100,10,1,90,2.92372861893169e-05,0.999992713586071,0.0100774387474611,0.000188154947464517,2.28539176401559e-06,1.1497668380325e-06,1.40929788781652e-08,50.0327745583984
"154",10,50,0.1,1,90,0.00131326807884983,0.999679522633581,0.0705294631157031,0.00815957500428082,0.000491738811202586,2.64709033820216e-05,1.67486942807166e-06,9.99981925559991
"155",100,50,0.1,1,90,NA,0.980123082057075,0.433338618833949,0.00895015788290411,3.8036528976475e-05,2.9018997419923e-05,2.16511141172845e-07,99.9873842878773
"156",50,50,0.1,1,90,0.0295349606795288,0.99344372360966,0.276575406609978,0.00886441679773544,9.55768697638848e-05,2.87374160812713e-05,4.02094176739199e-07,49.98010216799
